Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.728,0.224,239,7.4,0,0,9
0.264,0,238.31,1,0,0,0
0.226,0.046,244.58,1,0,0,0
0.214,0,244.66,0.8,0,0,0
0.234,0.114,241.13,1,0,0,0
0.278,0.238,240.68,1.4,0,0,0
0.324,0.056,241.81,1.4,0,0,1
3.568,0.374,237.61,15,0,0,0
0.294,0.082,241.58,1.4,0,0,0
0.408,0.09,244.92,1.8,0,2,0
0.308,0.254,240.09,1.6,0,1,1
3.782,0.12,236.25,16,0,0,17
0.204,0.056,241.22,0.8,0,0,0
0.6,0.1,241,2.6,0,0,1
1.48,0.2,237.18,6.2,0,1,18
1.622,0.224,244.44,6.6,0,1,19
0.59,0.046,237.6,2.4,0,0,1
1.63,0.37,239.14,7,0,0,19
0.252,0,241.64,1,0,0,0
0.838,0.058,244.04,3.4,0,0,1
1.184,0.23,247.01,5,0,0,0
0.374,0.21,240.97,1.8,0,0,0
1.678,0.122,241.18,7.4,0,24,1
2.126,0.102,241.47,8.8,0,1,18
1.638,0.44,239.47,8,20,0,0
0.276,0,244.02,1.2,0,0,1
0.24,0.112,242.37,1,0,2,0
0.32,0.106,244.72,1.4,0,0,1
1.746,0.342,238.69,7.4,0,0,0
1.824,0.054,236.52,7.6,0,0,17
1.712,0,236.49,7.2,0,0,18
1.948,0.08,240.68,8,0,0,18
1.494,0.31,234.55,6.4,0,1,0
0.144,0,241.87,0.6,0,0,1
0.546,0.166,245.78,2.4,0,0,1
0.3,0.08,243.81,1.2,0,0,0
0.392,0.048,243.65,1.8,0,0,0
1.384,0,239.81,5.8,0,0,18
1.368,0.262,239.37,5.8,0,2,17
0.788,0,244.45,3.2,1,0,0
0.352,0.182,239.38,1.6,0,1,1
0.166,0.144,242.78,0.8,0,1,1
0.476,0.18,242.28,2.2,0,0,0
0.134,0,242.5,0.6,0,0,0
1.354,0.1,239.9,5.6,0,0,18
1.366,0.156,241.85,5.8,0,17,0
0.474,0,247.33,1.8,1,0,1
1.454,0.154,238.05,6.2,0,1,1
0.41,0.216,241.02,1.8,0,0,0
2.058,0,236.91,8.6,0,1,18
0.336,0.23,232.34,1.6,0,1,0
1.014,0.27,243.01,4.2,0,0,13
1.418,0.194,235.67,6,1,2,18
0.39,0.048,243.13,1.8,0,0,0
1.312,0.05,236.15,5.4,0,1,17
1.32,0.078,239.14,5.4,0,0,18
4.388,0.084,239.6,18.2,0,0,17
0.456,0,241.19,1.8,0,0,1
0.4,0.334,239.16,2.2,0,2,0
4.98,0.124,238.62,20.8,0,34,17
1.516,0.316,235.59,6.4,0,1,17
0.444,0.232,242.62,2,0,0,1
0.388,0.214,238.64,1.8,0,0,0
0.948,0,241.76,3.8,0,0,1
1.95,0.058,237.26,8.2,0,0,28
0.346,0.106,246.6,1.4,0,0,0
1.294,0.1,239.71,5.4,0,0,19
2.438,0.788,238.33,11,0,0,18
0.326,0.13,245.84,1.4,0,0,0
1.414,0.21,241.38,5.8,0,1,18
0.43,0.058,239.59,1.8,0,0,0
0.396,0.054,244.97,1.6,0,0,0
2.398,0.08,238.92,10,0,0,17
1.238,0.054,235.65,5.2,0,0,17
1.49,0.204,241.26,6.2,0,0,18
0.224,0.14,241.52,1,0,0,0
1.166,0.06,227.36,5,0,0,16
1.406,0.052,239.08,5.8,0,0,18
1.248,0.052,236.57,5.2,0,0,18
0.362,0.208,242.1,1.8,0,0,0
0.32,0.27,242.39,1.6,0,1,1
3.65,0.29,232.41,15.6,37,0,0
0.32,0.098,244.72,1.4,0,0,0
0.196,0,238.96,1,0,0,0
1.258,0.36,238.22,5.4,1,1,0
2.376,0.252,234.1,10.2,0,0,17
1.266,0.068,237.15,5.2,0,0,18
1.504,0.168,240.24,6.2,0,1,18
0.348,0.21,242.76,1.6,0,2,1
1.422,0.052,242.73,5.8,0,2,18
3.578,0.21,236.7,15,37,2,17
2.86,0,236.17,13.6,17,11,0
0.246,0.078,250.26,1,0,0,0
0.36,0.244,240.89,1.8,0,2,0
2.866,0.092,241.84,11.8,0,2,18
1.708,0.178,242.91,7,0,0,0
2.184,0.094,239.12,9.2,1,0,0
0.92,0.23,239.16,4,0,0,12
2.206,0.092,238.72,9.2,0,0,18
0.372,0.328,238.42,2,0,2,0
4.84,0.052,237.96,20.2,37,0,18
0.28,0.064,243.01,1.2,0,0,0
3.16,0.116,240.72,13,1,0,18
1.114,0.146,240.02,4.6,0,1,1
1.47,0.188,238.87,6.2,0,1,18
0.228,0,246.17,1,0,0,0
0.242,0.136,241.59,1.2,0,0,1
1.88,0,241.18,7.8,0,0,18
1.06,0.198,239.15,4.6,0,0,9
0.264,0.094,242.08,1.2,0,2,1
2.26,0.144,235.95,9.6,0,0,18
0.392,0.218,243.15,1.8,0,0,0
0.23,0.116,237.33,1,0,0,0
0.208,0,239.85,1.2,0,0,0
1.422,0.2,238.86,6,0,1,18
0.34,0,242.67,1.4,0,0,0
0.236,0,245.12,1,0,0,0
2.2,0.32,238.22,9.4,0,0,18
0.12,0,239.2,0.6,0,0,0
0.286,0,248.8,1.2,0,0,1
1.42,0.09,236.15,6,0,0,17
0.516,0.33,243,2.6,0,1,0
1.578,0.186,236.98,6.6,0,0,18
2.094,0.064,235.99,9,0,1,0
0.35,0.116,243.99,1.4,0,0,1
1.108,0.396,241.13,5,0,1,10
1.916,0,242.45,7.8,0,0,19
0.534,0.104,247.62,2.4,0,0,0
1.394,0.094,236.3,5.8,0,0,18
0.492,0.256,248.2,2.2,0,0,1
0.334,0.102,241.81,1.4,0,2,1
0.36,0.142,246.13,1.6,0,0,0
0.49,0.078,239.21,2,0,0,0
1.314,0.188,238.88,5.6,0,0,18
2.11,0.178,242.08,8.8,0,1,19
5.252,0.16,239.9,21.8,39,0,18
4.28,0.312,236.44,18,38,0,18
0.324,0.214,238.98,1.6,0,0,1
0.584,0.086,234.21,2.4,0,0,0
1.4,0.094,239.81,5.8,0,0,18
1.864,0.152,238.62,7.8,0,0,0
0.286,0.22,240.1,1.4,0,2,0
0.914,0.33,240.31,4,0,0,11
0.182,0,232.98,0.8,0,0,0
2.7,0.244,236.49,11.4,37,0,0
0.082,0,241.84,0.2,0,0,0
1.312,0.064,251.45,5.2,0,0,1
0.284,0.254,241.4,1.6,0,1,0
1.77,0.07,239.1,7.4,0,0,0
0.358,0.054,243.24,1.6,0,0,1
0.352,0.058,242.91,1.4,0,0,1
0.312,0.18,239.09,1.4,0,2,0
0.418,0.184,243.92,1.8,0,0,0
0.408,0,244.76,2,0,0,0
1.016,0.4,242.18,4.4,0,0,11
0.634,0.272,239.54,2.8,0,2,0
0.45,0.232,243.87,2.2,0,1,0
1.376,0,238.4,5.6,0,0,18
0.224,0,245.7,0.8,0,0,0
0.168,0.048,242.59,0.8,0,0,0
2.016,0,244.54,8.2,0,0,19
1.686,0.274,239.31,7,0,6,18
0.656,0.396,244.82,3,0,2,1
1.39,0.054,239.34,5.8,0,0,17
0.336,0.126,244.45,1.6,1,0,0
2.414,0.046,239.07,10,0,0,18
0.446,0.076,239.67,1.8,1,0,0
0.392,0.24,245.37,1.8,0,1,1
0.222,0,242.18,1,0,0,0
0.244,0,245.21,1.2,0,0,0
0.316,0.116,240.03,1.4,0,0,0
1.542,0.218,243.54,6.4,0,0,19
0.242,0,243.8,1,0,0,1
0.226,0,245.93,1,0,0,0
0.542,0.33,241.9,2.6,0,0,0
3.698,0.098,237.98,15.4,38,1,17
1.908,0.062,238.23,8,0,0,18
2.95,0.182,242.26,12.2,39,1,0
1.406,0.108,241.39,5.8,0,0,18
0.246,0.088,241.48,1,0,2,0
0.298,0.074,242.4,1.4,0,0,1
0.388,0.204,241.18,1.8,0,1,1
0.13,0,242.17,0.6,0,0,0
0.508,0.086,244.36,2.2,1,0,0
1.506,0.252,243.06,6.2,0,2,0
0.47,0.074,242.13,2,0,0,0
2.566,0.176,240.98,10.6,0,0,19
1.55,0.22,240.16,6.4,1,4,0
0.162,0,240.58,0.6,0,0,1
1.61,0.072,238.81,6.6,1,0,1
0.222,0.09,239.6,1,0,0,0
0.558,0.38,244.2,2.6,0,2,0
0.484,0.052,240.15,2,0,0,0
4.346,0.062,236.42,18.4,37,1,17
1.414,0.19,240.99,5.8,0,0,18
2.684,0.36,240.94,11.2,0,1,0
1.512,0.084,240.67,6.2,0,0,19
0.226,0.164,240.36,1.2,0,0,0
0.258,0.252,240.33,1.4,0,0,1
0.788,0.118,244.8,3.2,0,1,0
0.198,0.092,236.2,1,0,0,0
0.132,0,243.99,0.6,0,0,1
0.32,0.122,243.32,1.4,0,0,1
1.402,0.148,239.85,5.8,0,0,1
1.474,0,239.78,6.2,0,0,0
0.284,0.064,242.99,1.8,0,0,3
2.342,0.088,237.27,9.8,0,0,17
0.292,0.19,242.21,1.6,0,0,1
5.12,0.088,231.87,22,0,35,16
0.43,0.31,245.01,2,0,1,1
0.698,0,243.33,2.8,0,0,0
1.206,0,238.64,5,0,0,18
0.354,0.086,246.54,1.4,0,0,1
0.112,0,234.29,0.6,0,0,0
0.29,0.078,242.57,1.2,0,1,0
2.722,0,240.16,11.2,1,1,18
0.256,0.272,240.46,1.4,0,2,1
0.236,0.13,242.87,1,0,0,0
1.422,0.414,236.96,6.2,0,1,0
0.884,0.328,242.81,4,1,5,0
0.226,0.108,239.93,1,0,1,0
0.294,0.072,244.11,1.2,0,0,1
2.04,0.188,237.43,8.6,0,0,28
2.672,0,241.83,11,0,0,18
0.244,0.144,243.6,1.2,0,0,0
2.198,0.068,243.88,9,0,0,19
0.31,0.078,241.58,1.4,0,0,0
2.148,0.216,235.3,9.2,0,1,0
1.49,0.348,238.73,6.4,0,2,18
0.25,0.06,240.24,1.2,0,0,0
4.042,0.202,238.59,17,0,2,17
2.024,0.194,238.68,8.4,0,0,29
1.874,0.334,242.25,7.8,0,1,19
1.404,0,240.49,5.8,0,0,19
1.098,0.1,243.28,4.4,0,0,0
0.25,0.046,249.37,1.2,0,0,0
2.17,0,238.88,9.4,1,0,17
1.698,0.124,242.54,7,0,0,18
0.306,0.222,241.38,1.4,0,0,1
0.236,0.11,237.88,1,0,0,1
1.376,0,236.56,5.8,0,0,17
5.72,0.186,233.11,24.6,0,71,17
0.522,0.248,238.5,2.4,0,1,1
0.304,0,243.06,1.4,0,1,0
0.308,0.136,241.39,1.4,0,0,0
0.172,0.148,239.65,0.8,0,0,1
0.822,0.096,239.72,4.8,0,2,0
0.432,0.216,242.47,2,0,2,1
0.232,0,245.72,1,0,0,0
0.392,0,242.58,1.6,0,0,1
0.248,0.108,242.47,1,0,2,1
0.236,0,243.68,1,0,0,0
0.222,0,239.79,1,0,1,0
3.592,0.084,235.64,15.2,0,2,17
0.22,0,242.93,0.8,0,0,0
0.396,0.174,239.09,1.8,0,0,0
0.624,0,239.03,2.6,0,0,0
0.234,0.09,241.81,1,0,0,1
0.178,0.062,235.3,0.8,0,0,0
0.286,0.226,238.13,1.4,0,0,0
1.692,0.182,239.01,7.2,0,0,0
0.082,0,241.74,0.2,0,0,0
1.828,0.134,241.6,8,0,25,0
0.748,0.332,242.19,3.4,0,1,0
0.492,0.322,243.58,2.4,0,1,1
0.222,0.146,241.44,1.2,0,0,0
1.492,0.18,241.2,6.2,0,2,19
0.31,0.096,240.08,1.4,0,0,0
0.422,0,243.65,1.8,0,1,1
0.26,0.212,235.56,1.4,0,0,0
0.724,0.096,236.14,3,0,0,0
0.132,0,244.16,0.6,0,0,0
0.246,0.124,242.85,1,0,0,1
0.286,0.068,237.59,1.2,0,2,0
0.338,0.12,246.18,1.4,0,0,1
3.422,0.102,240.23,14.2,38,0,0
0.218,0,238.07,1,0,0,0
0.736,0.25,241.19,3.2,0,0,1
1.444,0.108,241.06,6,0,0,18
1.418,0.084,240.86,5.8,0,0,19
0.64,0.116,239.51,2.6,0,0,1
0.376,0.22,241.69,1.8,0,1,0
0.358,0.082,238.56,1.4,0,0,1
2.336,0.248,237.31,9.8,1,1,18
1.424,0.08,243.78,5.8,0,0,18
0.7,0.196,239.31,3,0,0,0
1.434,0.176,237.58,6,0,0,18
0.4,0.276,244.92,2,0,2,0
1.37,0.046,239.98,5.6,0,0,19
2.568,0.082,240.14,10.6,1,0,19
0.552,0.066,240.88,2.8,0,0,5
0.24,0.258,242.36,1.4,0,1,1
0.336,0.072,243.94,1.4,0,1,1
0.408,0.078,238.11,2,0,0,1
1.348,0.092,238.19,5.6,0,2,18
1.774,0,234.97,7.6,0,0,0
0.276,0,243.47,1.2,0,0,0
1.652,0.322,240.43,7.2,2,2,12
0.326,0.106,244.52,1.4,0,0,0
1.662,0.282,239.7,7,0,0,21
1.51,0.146,239.5,6.2,0,2,19
2.192,0.38,243.07,9,0,4,1
0.266,0,243.48,1,0,0,0
0.178,0.158,243.07,0.8,0,0,0
0.428,0.208,241.84,2,0,0,1
2.236,0.088,243.21,9.2,0,0,18
0.4,0.048,242.92,1.8,0,2,1
0.254,0.096,242.24,1.2,0,1,1
0.246,0.226,242.78,1.4,0,1,1
0.834,0,243.11,3.4,0,0,0
1.424,0.134,244.6,5.8,0,2,19
0.788,0.196,241.1,3.4,0,0,11
1.774,0.136,238.3,7.8,0,0,0
0.322,0.108,242.48,1.4,0,0,0
0.528,0,241.47,2.2,0,0,0
1.296,0,241.22,5.2,0,0,18
1.304,0.058,239.52,5.4,0,0,17
1.922,0.096,238.86,8,0,0,0
1.324,0.072,240.08,5.4,0,0,18
0.262,0,241.79,1.2,0,0,0
0.504,0.232,240.59,2.4,0,1,1
0.474,0.122,242.1,2,0,2,1
0.462,0.072,239.58,2,0,2,1
0.348,0.06,248.03,1.4,0,0,1
4.462,0.418,233.87,19,50,0,17
2.522,0,244,10.2,0,0,0
1.364,0.066,242.01,5.6,0,0,18
1.48,0,237.76,6.2,0,0,17
0.122,0,233.41,0.6,0,0,0
0.718,0.28,242.53,3.2,0,2,0
0.182,0,241.51,0.8,0,0,1
0.336,0.06,240.91,1.4,0,0,0
3.048,0.248,237.19,13.2,21,0,18
0.362,0.102,243.99,1.6,0,0,1
1.312,0,240.63,5.4,0,0,19
0.886,0,237.36,3.8,0,0,0
1.386,0.07,240.38,5.6,0,0,18
0.234,0.136,241.66,1,0,0,1
0.338,0.272,243.58,1.8,0,2,1
0.406,0.25,242.01,2,0,1,1
2.246,0.118,247.78,10.8,0,1,1
0.29,0.114,243.76,1.2,0,1,0
0.202,0,242.41,1,0,0,1
4.85,0.074,237.82,20.8,0,0,0
1.258,0.09,238.07,5.2,0,1,18
1.662,0.518,241.87,7.2,0,1,18
0.212,0,230.85,0.8,0,0,1
0.312,0.1,238.03,1.4,0,0,0
1.306,0.07,245.76,5.2,0,0,0
0.49,0.094,238.52,2.4,0,1,0
0.102,0,235.06,0.4,0,0,0
0.728,0.106,241.63,3,0,0,0
0.688,0.104,242.17,2.8,0,1,0
0.312,0.116,240.64,1.4,0,0,0
0.402,0.21,243.14,1.8,0,0,0
0.23,0.094,243.01,1,0,0,0
0.622,0.142,239.97,3,0,0,8
2.432,0.308,238.29,10.2,0,2,18
0.41,0.242,240.49,2,0,1,0
0.876,0.226,239.79,3.8,0,0,11
0.274,0,240.53,1.4,0,0,0
0.23,0,243.69,1,0,0,0
0.356,0.196,240.92,1.6,0,1,1
1.534,0.19,243.05,6.2,0,0,18
0.378,0,244.29,1.6,0,0,0
0.264,0,244.62,1,0,0,0
0.302,0.076,243.99,1.2,0,0,0
3.032,0,241.55,12.6,2,0,18
1.358,0.17,239.43,5.6,0,1,18
2.724,0,238.2,11.4,0,0,18
0.286,0.052,237.58,1.2,0,0,0
0.916,0.196,241.9,3.8,1,0,1
0.876,0.228,241.02,3.8,1,2,1
3.36,0.182,230.41,14.6,35,0,17
0.308,0.15,247.8,1.4,0,1,0
1.392,0.068,243.25,5.6,0,0,0
0.418,0.064,238.81,2,0,0,0
1.47,0.066,239.86,6.2,0,0,18
2.058,0.08,244.17,8.8,0,0,0
0.234,0,243.99,1,0,0,1
0.432,0.228,239.86,2,0,0,0
1.124,0,233.04,4.8,0,0,17
1.274,0,240.57,5.2,0,0,19
1.534,0.17,239.3,6.4,0,4,18
0.286,0,243.3,1.2,0,0,1
0.394,0.168,233.46,1.8,0,0,1
0.436,0.09,237.54,2,0,1,1
1.286,0.07,236.13,5.4,0,0,17
0.564,0,242.04,2.4,0,0,0
0.23,0.056,239.66,1,0,0,0
1.518,0.248,242.07,6.4,0,0,18
0.514,0.176,246.27,2.2,1,2,0
3.522,0.166,235.79,15,1,0,17
0.332,0.236,241.43,1.6,0,2,0
0.364,0.076,248.57,1.6,0,1,0
1.45,0.118,245.2,5.8,0,0,19
0.294,0.08,240.17,1.2,0,2,0
1.47,0.324,239.23,6.2,0,1,18
0.78,0.064,244.82,3.2,0,1,0
1.464,0.118,239.18,6,1,0,18
0.306,0.106,243.55,1.4,0,0,0
1.716,0.126,240.01,7.2,0,0,17
0.31,0,239.85,1.4,0,0,1
0.402,0.196,242.12,1.8,0,2,0
1.282,0,238.19,5.4,0,0,17
0.524,0.374,246.54,2.6,0,2,0
1.356,0,237.94,5.8,0,0,18
0.376,0,246.48,1.4,0,0,1
0.644,0,245.63,2.6,0,0,1
1.534,0.084,242.07,6.2,2,2,18
0.176,0.156,242.61,0.8,0,0,1
1.284,0.096,233.93,5.4,0,0,17
0.634,0.204,240.82,2.8,0,1,1
1.318,0.106,240.17,5.4,0,0,18
2.926,0.302,245.58,11.8,0,40,1
0.872,0.12,241.74,3.6,0,0,1
0.424,0.09,239.38,2,0,0,1
0.41,0.11,242.75,2,0,1,1
0.214,0.09,241.16,1,0,1,0
0.156,0,240.58,0.6,0,0,0
0.53,0.246,244.39,2.4,0,0,1
0.284,0.074,240.71,1.4,0,0,0
2.142,0,238.75,9.4,0,0,22
0.492,0.32,244.03,2.4,0,1,1
0.31,0.24,241.8,1.6,0,1,0
0.156,0.12,239.77,0.8,0,0,1
1.01,0.088,242.4,4.2,0,1,0
0.312,0.274,242.76,1.6,0,1,1
5.644,0.094,233.15,24.2,0,71,17
1.318,0.058,244.28,5.4,0,0,19
0.162,0,241.4,0.8,0,0,1
1.338,0.054,238.96,5.6,0,0,18
0.182,0.12,241.99,0.8,0,1,0
1.318,0,242.79,5.4,0,0,18
0.326,0.238,242.8,1.6,0,0,1
0.43,0.214,240.46,2,0,0,0
0.31,0.202,240.73,1.6,0,2,0
0.808,0.17,245.53,3.4,0,1,1
1.424,0.178,235.9,6,0,1,1
1.364,0.046,237.01,5.8,0,0,18
0.28,0,247.19,1.4,0,0,1
1.198,0.052,239.13,5,0,0,18
0.396,0.126,243.53,1.8,0,0,0
1.98,0.066,241.55,8.2,0,0,18
0.216,0,244.6,1,0,0,0
1.706,0.176,242.25,7,0,0,0
1.702,0.194,241.76,7,0,1,19
0.134,0,241.88,0.6,0,0,0
0.516,0.102,241.58,2.4,0,2,0
1.436,0.164,241.07,6,0,1,17
0.406,0.242,242.62,1.8,0,0,1
1.538,0,241.02,6.4,0,0,19
0.266,0.126,242.88,1.2,0,0,1
0.276,0,239.31,1.2,0,0,0
3.68,0.16,237.89,15.6,0,0,28
3.71,0.068,239.73,15.4,38,0,18
3.582,0.202,235.74,15.4,0,30,17
2.466,0,236.51,10.4,0,2,0
1.14,0.318,241.01,4.8,0,2,12
1.93,0.194,239.11,8,0,2,18
1.96,0.16,244.79,8,0,1,0
0.992,0.32,241.71,4.2,0,1,12
0.332,0.114,244.26,1.4,0,0,0
1.388,0,241.88,5.6,1,0,19
1.372,0.112,243.39,5.6,0,0,19
0.322,0.226,242.3,1.6,0,0,1
1.268,0.122,241.02,5.2,0,0,18
0.28,0,234.31,1.2,0,0,0
0.264,0,244.47,1.2,0,0,0
0.814,0.21,242.06,3.6,1,0,0
1.584,0.114,237.46,6.6,0,0,18
0.612,0.322,243.7,2.8,0,1,1
1.886,0.288,237.12,8,0,1,24
0.248,0,242.15,1.2,0,0,0
1.452,0.136,245.16,5.8,0,0,19
2.31,0.054,236.72,9.6,0,0,17
2.256,0.06,241.32,10.2,0,0,18
0.244,0.108,241.87,1,0,0,1
0.112,0,239.38,0.6,0,0,0
2.512,0.046,243.03,10.2,0,0,19
1.374,0.09,239.78,5.6,0,0,18
0.53,0.092,238.51,2.2,0,0,1
2.34,0.06,235.76,9.8,0,1,17
0.302,0.072,239.28,1.2,0,0,1
0.496,0.222,242.07,2.4,0,2,0
1.53,0,241.5,6.2,0,0,18
1.496,0.136,240.15,6.2,0,0,0
0.302,0,245.33,1.2,0,0,1
0.792,0.152,243.99,3.2,0,0,0
0.354,0.082,244.14,1.6,0,0,0
1.41,0.106,244.05,5.8,0,0,18
0.254,0,245.18,1,0,0,0
0.298,0.13,248.39,1.4,0,0,0
0.458,0.136,245.95,2,0,0,1
1.378,0.08,239.17,5.6,0,0,18
0.828,0,241.4,3.4,0,0,0
0.12,0,236.65,0.6,0,0,0
0.364,0.106,241.82,1.6,0,0,0
1.454,0.082,246.85,5.8,0,1,20
0.43,0.23,241.63,2,0,1,0
2.228,0.08,246.36,9,0,1,0
0.522,0.072,238.3,2.4,0,0,0
0.306,0.224,244.18,1.6,0,1,0
1.704,0.184,235.32,7.4,0,0,18
2.862,0,245.25,11.6,1,0,19
1.218,0.108,236.12,5.2,0,0,17
0.382,0.054,240.45,1.6,0,0,0
0.178,0.064,234.57,0.8,0,0,0
0.318,0.344,242.8,1.8,0,2,0
0.226,0,244.31,1,0,0,0
1.596,0,241.7,6.6,0,0,18
0.844,0.186,241.33,3.6,0,0,1
1.558,0,237.61,6.4,0,0,18
0.124,0,232.03,0.6,0,0,0
0.224,0.148,242.36,1,0,0,0
0.246,0,241.23,1,0,0,0
3.124,0.258,236.88,13.2,0,1,18
1.23,0,240.59,5,0,0,18
0.47,0.342,243.39,2.4,0,1,0
0.346,0.204,243.87,1.6,0,0,1
0.716,0.536,241.11,3.6,1,1,0
0.338,0.08,242.86,1.4,0,0,0
1.686,0.332,239.96,7.2,0,1,17
0.348,0.116,246.81,1.4,0,0,0
0.486,0.126,241.91,2.2,0,0,0
0.328,0.056,244.07,1.4,0,2,0
2.766,0,240.06,11.6,0,0,17
0.248,0,242.96,1,0,0,0
0.286,0.21,240.3,1.4,0,1,0
0.316,0.198,231.8,1.6,0,1,1
0.386,0,245.48,1.6,2,0,0
0.342,0.092,243.17,1.4,0,0,0
0.368,0.13,246.7,1.6,0,0,1
1.278,0,238.49,5.2,0,0,1
0.162,0,242.57,0.6,0,0,0
0.76,0.144,246.9,3.2,0,2,0
0.102,0,239.85,0.4,0,0,0
0.312,0.232,240.12,1.6,0,0,0
0.586,0.128,240.65,2.4,0,0,0
0.322,0.206,239.15,1.6,0,1,1
1.344,0.206,240.65,5.6,0,1,18
0.232,0,242.89,1,0,0,0
0.24,0.238,238.91,1.4,0,2,0
1.638,0,236,7,0,0,0
0.432,0.246,237.92,2.2,0,1,0
0.38,0,240.92,1.6,0,0,1
0.376,0.12,244.3,1.6,0,1,1
0.3,0.188,239.36,1.4,0,2,0
0.348,0,242.51,1.4,0,0,1
0.294,0.128,242.01,1.4,0,0,1
0.18,0,241.11,0.8,0,0,0
0.228,0,242.06,1.2,0,0,0
1.508,0,237.71,6.2,0,0,17
0.874,0,242.35,3.6,0,0,0
0.29,0.134,241.05,1.4,0,1,0
3.704,0.114,235.27,15.6,0,0,17
1.546,0.084,239.36,6.4,0,1,18
1.392,0.072,242.76,5.6,0,0,18
0.362,0.146,249.06,1.4,0,0,0
0.302,0.062,240.63,1.2,0,0,1
3.696,0.188,237.47,15.8,0,30,17
1.584,0,242.9,6.4,0,0,18
2.072,0.226,232.41,8.8,0,0,0
3.332,0.148,238.92,14.2,0,36,0
1.254,0.118,239.62,5.2,0,0,17
0.342,0.074,245.63,1.4,0,0,0
0.214,0,239.46,0.8,0,0,0
0.33,0.166,242.49,1.6,0,1,0
0.42,0.096,243.37,1.8,0,0,1
1.858,0.3,242.4,7.6,0,1,18
0.38,0.088,241.56,1.6,0,1,1
0.43,0.254,246.13,2,0,1,0
1.158,0.086,239.93,4.8,0,0,0
0.308,0.1,244.67,1.4,0,0,1
1.374,0.072,236.77,5.8,0,2,18
1.562,0.316,243.8,6.4,0,1,0
0.154,0,239.73,0.6,0,0,1
0.156,0,240.59,0.6,0,0,0
0.32,0.108,241.26,1.4,0,0,0
0.156,0,241.27,0.6,0,0,1
1.366,0.26,244.46,5.6,0,1,1
0.388,0.206,242.13,1.8,0,1,0
1.262,0,241.59,5.2,2,0,18
0.226,0.058,243.65,1,0,0,0
2.002,0.084,237.69,8.4,0,2,18
0.248,0,249.09,1,0,0,0
0.196,0.128,239.45,1,0,0,0
1.294,0.336,239.41,6.4,0,0,12
0.208,0,241.96,0.8,0,0,0
0.174,0,242.7,0.8,0,0,1
1.736,0.314,242.55,7.2,0,5,18
1.33,0.078,238.31,5.6,0,0,0
1.298,0,242.97,5.2,0,0,0
1.566,0.046,238.22,6.4,0,0,18
0.412,0.228,238.25,2,2,0,1
2.438,0.246,243.32,10.4,0,2,19
0.43,0,244.59,2,0,0,1
0.314,0.238,241.58,1.6,0,1,1
0.314,0.12,244.44,1.4,0,0,0
4.646,0.278,237.13,19.6,38,0,18
2.508,0.222,240.43,10.4,0,0,29
2.312,0,236.76,9.6,0,0,18
0.964,0.416,239.08,4.4,0,0,11
1.316,0,237.93,5.4,0,0,18
0.674,0.152,241.46,2.8,0,0,1
0.89,0.3,239.56,3.8,0,0,11
1.522,0.226,238.26,6.4,0,2,0
1.378,0.06,241.83,5.6,0,0,17
0.276,0,243.83,1.2,0,0,0
0.282,0.22,241.47,1.4,0,1,1
0.576,0.386,236.65,2.8,1,0,0
1.49,0.192,241.8,6.2,0,1,18
2.286,0.156,239.07,9.6,0,1,18
0.37,0.088,241.76,1.6,0,1,0
0.286,0.226,242.14,1.4,0,1,1
0.332,0.086,243.7,1.4,0,0,1
1.33,0.054,242.17,5.4,0,0,18
0.322,0.118,244.85,1.4,0,0,0
0.342,0.14,244.8,1.4,0,0,0
1.78,0.21,236.96,8,0,0,0
0.332,0.074,246.3,1.4,0,1,0
0.216,0,242.87,0.8,0,0,0
1.688,0.094,242.22,7,0,1,18
0.916,0.13,245.92,3.8,0,0,0
1.364,0.088,240.64,5.6,0,0,18
0.238,0.132,241.63,1,0,0,1
0.23,0,243.77,1,0,0,0
0.548,0.118,244.09,2.2,0,0,1
0.572,0.398,240.96,3.2,0,2,1
1.856,0.054,234.82,7.8,0,0,17
1.716,0,237.99,7.2,0,0,0
1.496,0.076,238.74,6.2,0,0,18
0.31,0.102,246.17,1.2,0,0,0
0.124,0,242.07,0.6,0,0,0
0.344,0.108,241.32,1.4,0,0,1
1.244,0.064,233.95,5.2,0,1,17
1.834,0.056,243.78,7.4,0,0,18
1.502,0,238.99,6.2,0,0,1
0.216,0,241.57,1.2,0,0,1
0.318,0.104,243.35,1.4,0,0,0
0.234,0.132,240.27,1,0,0,1
0.338,0.114,247.09,1.4,0,2,1
1.462,0.16,240.83,6,0,0,18
0.324,0.116,242.86,1.4,0,0,0
0.4,0.198,240.57,1.8,0,1,0
0.36,0.244,238.42,1.8,0,2,1
0.082,0,241.51,0.2,0,0,0
0.386,0.102,240.08,1.6,0,0,0
1.404,0.072,239.02,5.8,0,0,1
1.378,0.196,239.34,5.8,0,1,19
0.248,0,242.14,1,0,0,0
1.532,0,241.02,6.4,0,0,0
1.528,0.26,241.04,6.4,1,0,19
0.318,0.068,241.09,1.4,0,1,0
2.302,0.274,239.01,9.6,0,1,17
1.504,0.206,241.82,6.2,0,0,18
0.138,0,239.85,0.6,0,0,1
1.604,0,240.08,6.6,0,0,18
0.256,0,240.34,1,0,0,1
0.31,0.074,240.91,1.4,0,1,0
