date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
24/09/2018 22:15,2.66,5.72,0.07,42.17,99.97,Weekday,Monday,Light_Load
12/04/2018 23:30,3.96,5.8,0,56.39,100,Weekday,Thursday,Light_Load
14/06/2018 19:45,51.88,27.61,0,88.28,100,Weekday,Thursday,Medium_Load
14/06/2018 12:30,7.06,0,20.56,100,32.48,Weekday,Thursday,Medium_Load
06/10/2018 00:45,3.28,6.66,0,44.18,100,Weekend,Saturday,Light_Load
24/09/2018 18:00,2.77,0,6.95,100,37.02,Weekday,Monday,Light_Load
24/03/2018 02:30,3.64,4.36,0,64.09,100,Weekend,Saturday,Light_Load
21/05/2018 19:30,35.21,1.76,0.94,99.88,99.96,Weekday,Monday,Medium_Load
04/04/2018 00:15,3.64,4.61,0,61.97,100,Weekday,Wednesday,Light_Load
13/02/2018 13:30,125.03,40.5,0,95.13,100,Weekday,Tuesday,Medium_Load
27/11/2018 11:45,123.8,57.89,0,90.59,100,Weekday,Tuesday,Maximum_Load
31/01/2018 03:30,5.83,5.33,0,73.8,100,Weekday,Wednesday,Light_Load
03/10/2018 12:00,33.05,22.75,3.6,82.37,99.41,Weekday,Wednesday,Maximum_Load
16/11/2018 06:15,3.1,4.86,0,53.78,100,Weekday,Friday,Light_Load
03/01/2018 13:00,7.7,0,25.74,100,28.66,Weekday,Wednesday,Medium_Load
11/08/2018 22:00,3.24,0,13.86,100,22.76,Weekend,Saturday,Medium_Load
16/03/2018 10:15,110.74,49.28,0,91.36,100,Weekday,Friday,Maximum_Load
24/07/2018 11:30,103.64,72.76,0,81.84,100,Weekday,Tuesday,Maximum_Load
30/06/2018 12:30,3.85,0,16.38,100,22.88,Weekend,Saturday,Medium_Load
24/07/2018 01:15,2.92,0,4.5,100,54.43,Weekday,Tuesday,Light_Load
02/07/2018 18:15,31.68,12.49,2.02,93.03,99.8,Weekday,Monday,Medium_Load
22/05/2018 22:00,3.31,0,16.42,100,19.76,Weekday,Tuesday,Medium_Load
26/08/2018 23:00,3.89,5.62,0,56.91,100,Weekend,Sunday,Medium_Load
07/05/2018 23:15,4.75,5.26,0,67.02,100,Weekday,Monday,Light_Load
27/03/2018 02:45,3.85,4.72,0,63.21,100,Weekday,Tuesday,Light_Load
11/02/2018 13:30,4.75,0,25.67,100,18.2,Weekend,Sunday,Light_Load
17/10/2018 08:15,31.5,28.73,0,73.88,100,Weekday,Wednesday,Light_Load
31/08/2018 03:30,2.74,5.4,0,45.25,100,Weekday,Friday,Light_Load
24/03/2018 16:30,34.74,1.48,1.33,99.91,99.93,Weekend,Saturday,Maximum_Load
31/12/2018 06:00,2.95,1.91,0.25,83.94,99.64,Weekday,Monday,Light_Load
01/08/2018 08:00,2.66,4.82,0,48.32,100,Weekday,Wednesday,Light_Load
13/08/2018 14:00,111.46,61.38,0,87.6,100,Weekday,Monday,Maximum_Load
08/09/2018 21:45,3.06,0,11.3,100,26.14,Weekend,Saturday,Medium_Load
17/06/2018 23:15,2.66,3.56,0,59.86,100,Weekend,Sunday,Light_Load
18/04/2018 01:15,3.71,3.28,0,74.92,100,Weekday,Wednesday,Light_Load
21/07/2018 10:45,44.64,23.94,0,88.13,100,Weekend,Saturday,Maximum_Load
15/01/2018 05:45,4.64,4.36,0,72.88,100,Weekday,Monday,Light_Load
27/08/2018 16:45,44.42,17.93,0,92.73,100,Weekday,Monday,Maximum_Load
19/08/2018 21:45,2.88,0,13.72,100,20.54,Weekend,Sunday,Light_Load
04/02/2018 07:45,3.92,3.74,0,72.35,100,Weekend,Sunday,Light_Load
28/03/2018 16:30,57.64,25.78,0,91.29,100,Weekday,Wednesday,Maximum_Load
11/02/2018 23:30,3.89,3.49,0,74.43,100,Weekend,Sunday,Light_Load
20/11/2018 03:45,3.67,4.07,0,66.97,100,Weekday,Tuesday,Light_Load
20/12/2018 05:30,3.38,2.34,0.07,82.22,99.98,Weekday,Thursday,Light_Load
26/01/2018 12:30,9,0,26.17,100,32.52,Weekday,Friday,Medium_Load
27/06/2018 14:45,72.11,45.47,0,84.59,100,Weekday,Wednesday,Maximum_Load
11/10/2018 13:30,65.02,37.62,0,86.56,100,Weekday,Thursday,Maximum_Load
02/10/2018 05:45,2.77,5.08,0,47.87,100,Weekday,Tuesday,Light_Load
08/08/2018 14:00,93.92,40.68,0,91.76,100,Weekday,Wednesday,Maximum_Load
21/10/2018 05:00,2.81,4.64,0,51.8,100,Weekend,Sunday,Light_Load
05/02/2018 17:00,100.66,39.71,0,93.02,100,Weekday,Monday,Medium_Load
25/08/2018 16:15,7.13,0,16.99,100,38.7,Weekend,Saturday,Light_Load
15/12/2018 01:15,4.14,3.96,0,72.26,100,Weekend,Saturday,Light_Load
25/11/2018 12:30,3.02,0,13.64,100,21.62,Weekend,Sunday,Light_Load
15/01/2018 15:45,59.76,20.02,0,94.82,100,Weekday,Monday,Medium_Load
04/09/2018 11:00,105.95,50.22,0,90.36,100,Weekday,Tuesday,Maximum_Load
29/10/2018 04:00,2.81,5.15,0,47.9,100,Weekday,Monday,Light_Load
25/09/2018 22:45,2.56,5.4,0,42.84,100,Weekday,Tuesday,Light_Load
05/12/2018 20:00,5.44,0,20.59,100,25.54,Weekday,Wednesday,Maximum_Load
18/04/2018 08:30,113.9,71.5,0,84.7,100,Weekday,Wednesday,Light_Load
31/05/2018 22:15,3.35,1.91,10.91,86.87,29.35,Weekday,Thursday,Medium_Load
24/08/2018 03:15,3.13,5.87,0,47.05,100,Weekday,Friday,Light_Load
21/12/2018 18:45,5.62,0,21.02,100,25.83,Weekday,Friday,Maximum_Load
06/12/2018 19:30,38.63,7.27,0,98.27,100,Weekday,Thursday,Maximum_Load
29/10/2018 16:00,115.24,51.12,0,91.41,100,Weekday,Monday,Maximum_Load
27/01/2018 10:15,33.52,0,10.37,100,95.53,Weekend,Saturday,Maximum_Load
13/11/2018 07:15,3.6,5.72,0,53.27,100,Weekday,Tuesday,Light_Load
18/07/2018 06:45,2.77,4,0,56.93,100,Weekday,Wednesday,Light_Load
21/11/2018 00:45,3.46,2.38,0.36,82.39,99.46,Weekday,Wednesday,Light_Load
26/12/2018 14:00,51.41,14.54,0.07,96.23,100,Weekday,Wednesday,Medium_Load
28/11/2018 04:30,22.5,15.01,0,83.19,100,Weekday,Wednesday,Light_Load
16/07/2018 10:15,101.27,53.46,0,88.43,100,Weekday,Monday,Maximum_Load
30/12/2018 17:45,4.75,0,21.71,100,21.37,Weekend,Sunday,Light_Load
08/08/2018 21:30,4.18,0,16.31,100,24.83,Weekday,Wednesday,Medium_Load
25/07/2018 21:00,8.86,0,23.58,100,35.17,Weekday,Wednesday,Medium_Load
21/04/2018 12:45,4.28,0,16.6,100,24.97,Weekend,Saturday,Medium_Load
29/07/2018 22:15,2.99,1.12,5.26,93.65,49.42,Weekend,Sunday,Medium_Load
17/11/2018 07:15,3.2,4.79,0,55.55,100,Weekend,Saturday,Light_Load
06/04/2018 15:30,110.81,39.46,0,94.21,100,Weekday,Friday,Maximum_Load
25/07/2018 19:30,92.09,34.24,0,93.73,100,Weekday,Wednesday,Medium_Load
30/06/2018 09:45,42.01,7.88,0.4,98.29,100,Weekend,Saturday,Medium_Load
14/07/2018 12:30,4.32,0,12.13,100,33.55,Weekend,Saturday,Medium_Load
13/02/2018 20:30,95.98,12.92,0,99.11,100,Weekday,Tuesday,Medium_Load
27/11/2018 06:45,3.82,3.02,0,78.45,100,Weekday,Tuesday,Light_Load
12/01/2018 16:45,116.24,46.4,0,92.87,100,Weekday,Friday,Medium_Load
26/04/2018 09:15,87.73,41.51,0,90.39,100,Weekday,Thursday,Medium_Load
09/08/2018 10:15,111.67,63.4,0,86.96,100,Weekday,Thursday,Maximum_Load
21/12/2018 16:00,63,31.64,0,89.36,100,Weekday,Friday,Medium_Load
29/09/2018 12:30,3.28,0,11.12,100,28.29,Weekend,Saturday,Medium_Load
21/09/2018 13:00,4.21,0,11.88,100,33.4,Weekday,Friday,Medium_Load
31/03/2018 10:45,3.35,0,21.53,100,15.37,Weekend,Saturday,Light_Load
25/04/2018 17:00,60.91,23.87,0,93.11,100,Weekday,Wednesday,Maximum_Load
09/09/2018 22:15,3.74,6.66,0.11,48.96,99.96,Weekend,Sunday,Medium_Load
26/08/2018 06:15,2.7,5.69,0,42.87,100,Weekend,Sunday,Light_Load
27/02/2018 21:15,20.3,1.98,15.59,99.53,79.31,Weekday,Tuesday,Medium_Load
21/01/2018 01:00,37.44,27.9,0,80.18,100,Weekend,Sunday,Light_Load
15/11/2018 21:00,28.37,1.04,1.51,99.93,99.86,Weekday,Thursday,Medium_Load
19/12/2018 12:00,101.99,48.56,0,90.29,100,Weekday,Wednesday,Maximum_Load
21/09/2018 18:00,3.24,0,12.92,100,24.32,Weekday,Friday,Medium_Load
17/05/2018 20:30,103.1,38.56,0,93.66,100,Weekday,Thursday,Medium_Load
28/06/2018 18:30,37.44,20.99,0,87.23,100,Weekday,Thursday,Medium_Load
08/05/2018 00:30,3.64,3.56,0,71.49,100,Weekday,Tuesday,Light_Load
07/11/2018 02:45,2.95,4.57,0,54.23,100,Weekday,Wednesday,Light_Load
18/05/2018 04:30,3.2,5.4,0,50.98,100,Weekday,Friday,Light_Load
08/10/2018 00:00,3.24,6.23,0,46.14,100,Weekday,Monday,Light_Load
20/11/2018 23:30,3.49,2.09,0.54,85.79,98.82,Weekday,Tuesday,Light_Load
15/12/2018 15:45,3.96,0,20.95,100,18.57,Weekend,Saturday,Light_Load
19/06/2018 11:45,42.01,28.55,0,82.71,100,Weekday,Tuesday,Maximum_Load
15/08/2018 06:30,2.99,4.25,0,57.54,100,Weekday,Wednesday,Light_Load
22/09/2018 06:30,3.1,6.59,0,42.57,100,Weekend,Saturday,Light_Load
15/07/2018 14:15,99.86,36.94,0,93.79,100,Weekend,Sunday,Maximum_Load
24/07/2018 12:45,5.51,0,8.86,100,52.81,Weekday,Tuesday,Medium_Load
27/11/2018 00:30,4.79,4.57,0,72.35,100,Weekday,Tuesday,Light_Load
26/09/2018 05:15,2.63,5.36,0,44.05,100,Weekday,Wednesday,Light_Load
15/02/2018 01:30,3.35,4.72,0,57.88,100,Weekday,Thursday,Light_Load
10/07/2018 06:45,2.84,5.08,0,48.8,100,Weekday,Tuesday,Light_Load
10/12/2018 00:00,5.36,2.84,0.04,88.36,100,Weekday,Monday,Light_Load
12/02/2018 22:30,33.16,23.69,0,81.37,100,Weekday,Monday,Maximum_Load
11/11/2018 06:30,2.99,5.04,0,51.02,100,Weekend,Sunday,Light_Load
23/10/2018 20:15,61.2,40.18,0,83.59,100,Weekday,Tuesday,Medium_Load
11/10/2018 18:45,95.15,43.34,0,91,100,Weekday,Thursday,Medium_Load
02/09/2018 04:15,3.2,6.3,0,45.29,100,Weekend,Sunday,Light_Load
19/03/2018 09:00,95.04,48.82,0,88.95,100,Weekday,Monday,Light_Load
27/06/2018 08:15,38.45,38.12,0,71.01,100,Weekday,Wednesday,Light_Load
08/03/2018 09:30,121.57,49.75,0,92.55,100,Weekday,Thursday,Medium_Load
08/01/2018 03:30,3.38,4.64,0,58.88,100,Weekday,Monday,Light_Load
23/04/2018 21:00,17.17,0.07,15.26,100,74.75,Weekday,Monday,Medium_Load
14/12/2018 16:15,96.8,42.62,0,91.52,100,Weekday,Friday,Medium_Load
28/06/2018 19:00,46.73,11.52,0.04,97.09,100,Weekday,Thursday,Medium_Load
01/08/2018 10:45,2.81,0,17.32,100,16.01,Weekday,Wednesday,Light_Load
21/08/2018 11:15,60.8,52.85,0,75.47,100,Weekday,Tuesday,Maximum_Load
11/11/2018 23:45,2.66,2.95,0,66.97,100,Weekend,Sunday,Light_Load
10/08/2018 23:00,2.74,5.04,0,47.76,100,Weekday,Friday,Medium_Load
08/01/2018 14:30,108.14,45.68,0,92.12,100,Weekday,Monday,Medium_Load
07/10/2018 20:30,2.74,0,11.66,100,22.88,Weekend,Sunday,Light_Load
02/02/2018 08:45,51.44,36.25,0,81.74,100,Weekday,Friday,Light_Load
26/02/2018 13:00,6.66,0,26.75,100,24.16,Weekday,Monday,Medium_Load
06/12/2018 15:00,56.88,24.98,0,91.56,100,Weekday,Thursday,Medium_Load
20/02/2018 22:45,38.66,27.94,0,81.05,100,Weekday,Tuesday,Maximum_Load
11/06/2018 04:30,3.31,4.97,0,55.43,100,Weekday,Monday,Light_Load
12/03/2018 06:45,3.74,4.39,0,64.85,100,Weekday,Monday,Light_Load
23/03/2018 04:30,3.24,4.03,0,62.66,100,Weekday,Friday,Light_Load
25/01/2018 18:00,33.7,0,9.36,100,96.35,Weekday,Thursday,Maximum_Load
18/06/2018 22:15,3.67,1.12,12.31,95.65,28.57,Weekday,Monday,Medium_Load
06/02/2018 15:30,50.69,7.63,0,98.89,100,Weekday,Tuesday,Medium_Load
13/04/2018 03:30,3.38,4.03,0,64.26,100,Weekday,Friday,Light_Load
03/03/2018 13:45,37.55,5.08,1.84,99.1,99.88,Weekend,Saturday,Maximum_Load
30/08/2018 18:15,100.58,45.61,0,91.07,100,Weekday,Thursday,Medium_Load
25/12/2018 22:15,3.2,2.3,0.32,81.2,99.5,Weekday,Tuesday,Light_Load
19/05/2018 12:45,6.23,0,24.16,100,24.97,Weekend,Saturday,Medium_Load
20/08/2018 06:30,2.63,4.93,0,47.07,100,Weekday,Monday,Light_Load
25/01/2018 14:30,78.12,33.34,0,91.97,100,Weekday,Thursday,Medium_Load
06/02/2018 06:15,4.39,3.35,0,79.5,100,Weekday,Tuesday,Light_Load
14/04/2018 09:45,34.74,0.47,4.86,99.99,99.04,Weekend,Saturday,Medium_Load
20/02/2018 19:30,98.57,29.45,0,95.81,100,Weekday,Tuesday,Maximum_Load
17/07/2018 21:45,3.85,0,16.27,100,23.03,Weekday,Tuesday,Medium_Load
22/09/2018 14:15,2.99,0,10.73,100,26.84,Weekend,Saturday,Light_Load
14/01/2018 22:15,4.82,1.37,15.62,96.19,29.49,Weekend,Sunday,Maximum_Load
21/03/2018 10:30,57.06,18.83,0,94.96,100,Weekday,Wednesday,Maximum_Load
14/12/2018 13:15,86.98,42.37,3.67,89.9,99.91,Weekday,Friday,Medium_Load
20/12/2018 18:00,24.8,2.84,4.79,99.35,98.19,Weekday,Thursday,Maximum_Load
07/12/2018 23:45,4,3.53,0.07,74.98,99.98,Weekday,Friday,Light_Load
28/03/2018 15:30,54.65,28.55,0,88.63,100,Weekday,Wednesday,Maximum_Load
23/01/2018 22:30,37.33,27.79,0,80.21,100,Weekday,Tuesday,Maximum_Load
04/06/2018 11:00,69.98,38.59,0,87.57,100,Weekday,Monday,Maximum_Load
28/12/2018 09:30,59.9,23.87,0,92.9,100,Weekday,Friday,Medium_Load
30/11/2018 10:15,49.21,16.7,0,94.7,100,Weekday,Friday,Maximum_Load
19/10/2018 07:00,3.1,6.19,0,44.78,100,Weekday,Friday,Light_Load
06/07/2018 14:45,93.24,41.87,0,91.22,100,Weekday,Friday,Maximum_Load
06/06/2018 00:45,3.56,4.9,0,58.78,100,Weekday,Wednesday,Light_Load
30/07/2018 09:45,62.21,32.94,0,88.38,100,Weekday,Monday,Medium_Load
30/10/2018 19:30,52.6,25.38,0,90.06,100,Weekday,Tuesday,Medium_Load
20/02/2018 03:15,5.76,5.29,0,73.65,100,Weekday,Tuesday,Light_Load
18/01/2018 06:00,40.39,31.21,0,79.13,100,Weekday,Thursday,Light_Load
08/06/2018 05:15,3.06,5.87,0,46.23,100,Weekday,Friday,Light_Load
02/12/2018 12:15,4.86,0,20.27,100,23.32,Weekend,Sunday,Light_Load
28/12/2018 00:00,4.82,2.81,0,86.39,100,Weekday,Friday,Light_Load
10/09/2018 18:45,3.82,0,17.6,100,21.21,Weekday,Monday,Medium_Load
03/03/2018 06:30,3.46,3.24,0,72.99,100,Weekend,Saturday,Light_Load
26/09/2018 05:00,2.56,5.33,0,43.3,100,Weekday,Wednesday,Light_Load
02/07/2018 10:00,71.35,39.02,0,87.74,100,Weekday,Monday,Medium_Load
22/04/2018 11:15,31.79,15.77,0.11,89.58,100,Weekend,Sunday,Maximum_Load
22/12/2018 14:00,4.21,0,21.24,100,19.44,Weekend,Saturday,Light_Load
25/02/2018 23:30,4.39,4.1,0,73.08,100,Weekend,Sunday,Light_Load
08/03/2018 13:45,65.95,24.55,0,93.72,100,Weekday,Thursday,Maximum_Load
22/01/2018 11:00,79.88,34.92,0,91.63,100,Weekday,Monday,Maximum_Load
03/01/2018 19:00,42.98,5.47,0.18,99.2,100,Weekday,Wednesday,Maximum_Load
01/06/2018 17:15,54.5,18.25,0,94.82,100,Weekday,Friday,Medium_Load
26/08/2018 07:30,2.74,5.58,0,44.08,100,Weekend,Sunday,Light_Load
27/02/2018 16:15,51.41,15.73,0,95.62,100,Weekday,Tuesday,Medium_Load
30/10/2018 16:30,68.98,35.64,0,88.84,100,Weekday,Tuesday,Maximum_Load
07/04/2018 20:45,3.31,0,17.28,100,18.81,Weekend,Saturday,Medium_Load
01/10/2018 17:00,49,27.72,0,87.04,100,Weekday,Monday,Maximum_Load
08/09/2018 11:15,39.49,16.02,0,92.67,100,Weekend,Saturday,Maximum_Load
17/05/2018 17:15,109.87,41.15,0,93.65,100,Weekday,Thursday,Medium_Load
02/12/2018 01:45,4.14,3.67,0,74.83,100,Weekend,Sunday,Light_Load
20/04/2018 01:15,3.6,3.78,0,68.97,100,Weekday,Friday,Light_Load
26/11/2018 14:45,69.05,34.31,0,89.55,100,Weekday,Monday,Medium_Load
18/10/2018 15:30,64.19,45.94,0,81.32,100,Weekday,Thursday,Maximum_Load
19/05/2018 01:15,3.67,5.04,0,58.86,100,Weekend,Saturday,Light_Load
24/09/2018 17:45,2.77,0,10.55,100,25.4,Weekday,Monday,Light_Load
11/07/2018 03:30,2.84,3.96,0,58.28,100,Weekday,Wednesday,Light_Load
20/10/2018 19:15,4.18,0,18,100,22.62,Weekend,Saturday,Medium_Load
23/06/2018 20:00,2.88,0,17.39,100,16.34,Weekend,Saturday,Medium_Load
12/10/2018 19:30,49.46,30.38,0,85.21,100,Weekday,Friday,Medium_Load
23/05/2018 01:45,2.99,4.72,0,53.51,100,Weekday,Wednesday,Light_Load
15/04/2018 11:45,3.17,0,5.62,100,49.13,Weekend,Sunday,Light_Load
25/12/2018 16:45,3.46,0,13.93,100,24.11,Weekday,Tuesday,Light_Load
03/02/2018 07:45,4.14,3.53,0,76.09,100,Weekend,Saturday,Light_Load
10/12/2018 11:30,70.31,33.34,0,90.36,100,Weekday,Monday,Maximum_Load
19/09/2018 20:15,3.67,0,17.06,100,21.03,Weekday,Wednesday,Medium_Load
20/08/2018 22:30,3.31,4.5,0,59.25,100,Weekday,Monday,Medium_Load
26/11/2018 10:00,85.43,42.95,0,89.34,100,Weekday,Monday,Medium_Load
05/08/2018 09:30,3.02,0,15.91,100,18.65,Weekend,Sunday,Light_Load
20/04/2018 11:30,60.55,47.48,0,78.69,100,Weekday,Friday,Maximum_Load
29/11/2018 19:45,63.5,26.78,0,92.14,100,Weekday,Thursday,Maximum_Load
06/06/2018 18:45,3.85,0,14.15,100,26.25,Weekday,Wednesday,Medium_Load
23/03/2018 13:15,70.34,22.1,4.54,95.4,99.79,Weekday,Friday,Maximum_Load
15/02/2018 18:30,3.96,0,8.96,100,40.42,Weekday,Thursday,Light_Load
26/06/2018 23:00,3.53,4.79,0,59.33,100,Weekday,Tuesday,Medium_Load
29/04/2018 11:30,2.99,0,4.68,100,53.84,Weekend,Sunday,Light_Load
09/08/2018 21:45,4.46,0,16.13,100,26.65,Weekday,Thursday,Medium_Load
26/02/2018 12:45,6.88,0,26.64,100,25.01,Weekday,Monday,Medium_Load
03/10/2018 05:45,2.92,6.05,0,43.47,100,Weekday,Wednesday,Light_Load
11/01/2018 09:15,121.9,47.52,0,93.17,100,Weekday,Thursday,Medium_Load
07/09/2018 10:30,91.69,33.91,0,93.79,100,Weekday,Friday,Maximum_Load
08/05/2018 21:15,4.43,0,24.23,100,17.98,Weekday,Tuesday,Medium_Load
17/05/2018 22:00,4.1,0,21.38,100,18.83,Weekday,Thursday,Medium_Load
19/11/2018 07:45,4.07,5.18,0,61.78,100,Weekday,Monday,Light_Load
02/12/2018 23:15,3.31,2.09,0.04,84.55,99.99,Weekend,Sunday,Light_Load
04/10/2018 14:45,59.22,39.31,0,83.32,100,Weekday,Thursday,Maximum_Load
18/08/2018 06:15,2.88,4.18,0,56.74,100,Weekend,Saturday,Light_Load
22/12/2018 23:30,3.31,2.12,0.29,84.21,99.62,Weekend,Saturday,Light_Load
09/09/2018 02:00,2.81,5.33,0,46.64,100,Weekend,Sunday,Light_Load
20/09/2018 19:15,57.13,32.72,0,86.78,100,Weekday,Thursday,Medium_Load
15/01/2018 17:00,59.83,19.15,0,95.24,100,Weekday,Monday,Medium_Load
26/06/2018 07:45,3.53,4.25,0,63.89,100,Weekday,Tuesday,Light_Load
18/11/2018 12:45,4.18,0,15.08,100,26.71,Weekend,Sunday,Medium_Load
04/12/2018 09:45,59.36,34.45,0,86.49,100,Weekday,Tuesday,Medium_Load
11/11/2018 07:00,3.13,5.65,0,48.46,100,Weekend,Sunday,Light_Load
08/02/2018 10:45,55.73,14.22,0,96.9,100,Weekday,Thursday,Maximum_Load
14/10/2018 14:45,3.02,0,11.05,100,26.36,Weekend,Sunday,Light_Load
09/01/2018 20:45,99.72,25.88,0,96.79,100,Weekday,Tuesday,Medium_Load
24/01/2018 00:15,40.03,29.66,0,80.35,100,Weekday,Wednesday,Light_Load
27/05/2018 15:00,3.56,0,17.46,100,19.98,Weekend,Sunday,Light_Load
02/05/2018 16:15,99.58,41.33,0,92.36,100,Weekday,Wednesday,Maximum_Load
16/09/2018 14:15,2.92,0,11.74,100,24.14,Weekend,Sunday,Light_Load
02/07/2018 18:45,40.5,16.13,0.04,92.9,100,Weekday,Monday,Medium_Load
05/04/2018 16:00,58.46,24.01,0,92.5,100,Weekday,Thursday,Maximum_Load
19/12/2018 14:15,149.18,74.56,0,89.45,100,Weekday,Wednesday,Medium_Load
08/04/2018 18:00,4.03,0,26.1,100,15.26,Weekend,Sunday,Medium_Load
26/09/2018 21:30,2.92,0,13.46,100,21.2,Weekday,Wednesday,Light_Load
03/12/2018 21:00,25.45,0.83,6.91,99.95,96.51,Weekday,Monday,Medium_Load
22/04/2018 04:00,3.1,4.46,0,57.07,100,Weekend,Sunday,Light_Load
14/08/2018 21:00,37.73,6.34,2.7,98.62,99.74,Weekday,Tuesday,Medium_Load
23/04/2018 23:00,3.78,4.07,0,68.05,100,Weekday,Monday,Medium_Load
24/01/2018 22:45,39.42,28.26,0,81.27,100,Weekday,Wednesday,Maximum_Load
15/06/2018 05:45,2.92,5.87,0,44.54,100,Weekday,Friday,Light_Load
19/12/2018 11:15,140.8,69.77,0,89.6,100,Weekday,Wednesday,Maximum_Load
10/07/2018 06:15,2.88,4.9,0,50.67,100,Weekday,Tuesday,Light_Load
19/03/2018 11:45,55.69,40.93,0,80.58,100,Weekday,Monday,Maximum_Load
25/01/2018 21:15,43.63,2.63,1.51,99.82,99.94,Weekday,Thursday,Medium_Load
24/04/2018 18:00,30.02,0,9.65,100,95.2,Weekday,Tuesday,Medium_Load
29/03/2018 16:15,92.52,35.5,0,93.36,100,Weekday,Thursday,Maximum_Load
26/12/2018 22:15,4,3.1,0.43,79.04,99.43,Weekday,Wednesday,Maximum_Load
15/12/2018 09:15,3.56,0,14.04,100,24.58,Weekend,Saturday,Light_Load
09/02/2018 22:45,107.89,58.61,0,87.87,100,Weekday,Friday,Maximum_Load
20/05/2018 03:00,3.17,5.62,0,49.13,100,Weekend,Sunday,Light_Load
18/06/2018 10:30,72.54,20.48,0,96.24,100,Weekday,Monday,Maximum_Load
22/04/2018 23:00,3.6,4.32,0,64.02,100,Weekend,Sunday,Medium_Load
15/09/2018 23:00,2.88,5.58,0,45.86,100,Weekend,Saturday,Medium_Load
05/08/2018 08:30,2.74,5.44,0,44.98,100,Weekend,Sunday,Light_Load
14/03/2018 11:15,97.6,59.44,0,85.41,100,Weekday,Wednesday,Maximum_Load
20/08/2018 20:00,41.18,19.22,0,90.62,100,Weekday,Monday,Medium_Load
25/04/2018 10:15,61.52,48.13,0,78.76,100,Weekday,Wednesday,Maximum_Load
03/06/2018 04:15,3.06,6.01,0,45.37,100,Weekend,Sunday,Light_Load
08/01/2018 16:15,82.22,35.82,0,91.68,100,Weekday,Monday,Medium_Load
09/08/2018 06:15,2.81,5.51,0,45.43,100,Weekday,Thursday,Light_Load
12/06/2018 23:15,3.42,4.25,0,62.69,100,Weekday,Tuesday,Light_Load
05/03/2018 05:45,3.02,3.78,0,62.42,100,Weekday,Monday,Light_Load
02/10/2018 00:15,2.52,4.25,0,51,100,Weekday,Tuesday,Light_Load
17/03/2018 19:30,4.07,0,26.57,100,15.14,Weekend,Saturday,Medium_Load
28/03/2018 10:15,43.09,6.12,0.25,99.01,100,Weekday,Wednesday,Maximum_Load
08/02/2018 14:15,124.63,55.33,0,91.4,100,Weekday,Thursday,Medium_Load
01/03/2018 03:15,4.32,5.87,0,59.27,100,Weekday,Thursday,Light_Load
26/01/2018 01:15,36.54,26.64,0,80.8,100,Weekday,Friday,Light_Load
15/08/2018 07:30,3.1,4.36,0,57.95,100,Weekday,Wednesday,Light_Load
08/05/2018 01:00,3.64,3.64,0,70.71,100,Weekday,Tuesday,Light_Load
10/07/2018 11:30,71.86,54.65,0,79.6,100,Weekday,Tuesday,Maximum_Load
18/09/2018 07:45,4.54,7.34,0,52.6,100,Weekday,Tuesday,Light_Load
20/03/2018 02:00,3.1,3.82,0,63.01,100,Weekday,Tuesday,Light_Load
24/08/2018 04:00,3.24,6.23,0,46.14,100,Weekday,Friday,Light_Load
27/02/2018 13:00,7.52,0,26.35,100,27.44,Weekday,Tuesday,Medium_Load
11/01/2018 12:30,11.84,0,25.45,100,42.18,Weekday,Thursday,Medium_Load
26/07/2018 03:30,3.64,3.78,0,69.36,100,Weekday,Thursday,Light_Load
03/06/2018 18:00,3.02,0,16.88,100,17.61,Weekend,Sunday,Light_Load
14/10/2018 05:15,2.77,5.04,0,48.17,100,Weekend,Sunday,Light_Load
11/07/2018 15:45,38.92,3.56,0.36,99.58,100,Weekday,Wednesday,Maximum_Load
13/03/2018 08:00,6.77,7.45,0,67.25,100,Weekday,Tuesday,Light_Load
25/04/2018 20:15,84.56,19.87,0.47,97.35,100,Weekday,Wednesday,Medium_Load
25/02/2018 09:30,4.28,0,16.6,100,24.97,Weekend,Sunday,Light_Load
03/07/2018 03:45,3.06,4.18,0,59.07,100,Weekday,Tuesday,Light_Load
21/10/2018 11:45,3.02,0,10.08,100,28.7,Weekend,Sunday,Light_Load
04/04/2018 11:00,50.76,21.1,0,92.34,100,Weekday,Wednesday,Maximum_Load
07/09/2018 19:15,48.42,24.34,0,89.35,100,Weekday,Friday,Medium_Load
29/06/2018 22:00,3.78,0,24.84,100,15.04,Weekday,Friday,Medium_Load
22/11/2018 06:30,3.13,2.77,0,74.89,100,Weekday,Thursday,Light_Load
22/03/2018 07:15,3.31,4.03,0,63.47,100,Weekday,Thursday,Light_Load
10/11/2018 00:45,4.9,7.27,0,55.89,100,Weekend,Saturday,Light_Load
22/09/2018 05:30,2.59,4.75,0,47.87,100,Weekend,Saturday,Light_Load
28/08/2018 18:15,34.49,14.54,0.58,92.15,99.99,Weekday,Tuesday,Medium_Load
06/09/2018 21:30,3.96,0,15.84,100,24.25,Weekday,Thursday,Medium_Load
14/03/2018 08:45,72.86,67.9,0,73.16,100,Weekday,Wednesday,Light_Load
25/02/2018 10:30,4.32,0,16.52,100,25.3,Weekend,Sunday,Light_Load
