Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
2023-05-18 00:00:00,22,23,Wind,138,Thursday,May,Spring,6054
2024-04-11 00:00:00,21,22,Wind,102,Thursday,April,Spring,1174
2023-10-09 00:00:00,1,2,Wind,282,Monday,October,Fall,1159
2020-01-10 00:00:00,6,7,Wind,10,Friday,January,Winter,7579
2022-10-18 00:00:00,11,12,Solar,291,Tuesday,October,Fall,5088
2022-01-04 00:00:00,14,15,Wind,4,Tuesday,January,Winter,5941
2021-04-22 00:00:00,12,13,Solar,112,Thursday,April,Spring,8368
2021-08-04 00:00:00,16,17,Solar,216,Wednesday,August,Summer,3531
2024-06-16 00:00:00,0,1,Wind,168,Sunday,June,Summer,8152
2020-02-25 00:00:00,13,14,Wind,56,Tuesday,February,Winter,12118
2024-06-14 00:00:00,5,6,Wind,166,Friday,June,Summer,7031
2020-07-21 00:00:00,14,15,Solar,203,Tuesday,July,Summer,5891
2025-03-13 00:00:00,17,18,Wind,72,Thursday,March,Spring,3662
2021-03-11 00:00:00,11,12,Wind,70,Thursday,March,Spring,15750
2022-10-10 00:00:00,13,14,Solar,283,Monday,October,Fall,5312
2022-10-20 00:00:00,5,6,Wind,293,Thursday,October,Fall,5478
2024-08-05 00:00:00,12,13,Solar,218,Monday,August,Summer,8358
2021-07-12 00:00:00,0,1,Wind,193,Monday,July,Summer,2435
2024-01-12 00:00:00,14,15,Wind,12,Friday,January,Winter,6694
2023-03-18 00:00:00,6,7,Wind,77,Saturday,March,Spring,7054
2020-05-13 00:00:00,14,15,Wind,134,Wednesday,May,Spring,7957
2023-09-30 00:00:00,16,17,Solar,273,Saturday,September,Fall,5200
2025-02-05 00:00:00,17,18,Wind,36,Wednesday,February,Winter,2583
2023-09-19 00:00:00,14,15,Wind,262,Tuesday,September,Fall,10341
2024-02-02 00:00:00,0,1,Wind,33,Friday,February,Winter,2260
2021-11-17 00:00:00,5,6,Wind,321,Wednesday,November,Fall,1957
2023-10-01 00:00:00,13,14,Solar,274,Sunday,October,Fall,4581
2021-06-24 00:00:00,18,19,Solar,175,Thursday,June,Summer,3658
2022-07-27 00:00:00,11,12,Solar,208,Wednesday,July,Summer,6815
2024-04-12 00:00:00,21,22,Wind,103,Friday,April,Spring,939
2020-08-22 00:00:00,12,13,Wind,235,Saturday,August,Summer,11094
2022-11-12 00:00:00,5,6,Wind,316,Saturday,November,Fall,3769
2022-07-21 00:00:00,20,21,Wind,202,Thursday,July,Summer,1574
2023-09-08 00:00:00,21,22,Wind,251,Friday,September,Fall,1554
2024-05-31 00:00:00,10,11,Wind,152,Friday,May,Spring,10050
2020-01-19 00:00:00,4,5,Wind,19,Sunday,January,Winter,4998
2021-06-25 00:00:00,7,8,Wind,176,Friday,June,Summer,1787
2020-02-07 00:00:00,3,4,Wind,38,Friday,February,Winter,5494
2021-03-15 00:00:00,18,19,Wind,74,Monday,March,Spring,7372
2025-05-13 00:00:00,15,16,Solar,133,Tuesday,May,Spring,3863
2022-04-27 00:00:00,9,10,Wind,117,Wednesday,April,Spring,5614
2021-06-18 00:00:00,11,12,Wind,169,Friday,June,Summer,6927
2024-03-15 00:00:00,18,19,Wind,75,Friday,March,Spring,11274
2024-12-29 00:00:00,19,20,Wind,364,Sunday,December,Winter,541
2023-12-24 00:00:00,20,21,Wind,358,Sunday,December,Winter,10213
2022-06-28 00:00:00,18,19,Solar,179,Tuesday,June,Summer,4992
2023-09-05 00:00:00,8,9,Wind,248,Tuesday,September,Fall,6596
2022-09-01 00:00:00,9,10,Solar,244,Thursday,September,Fall,3556
2022-08-16 00:00:00,22,23,Wind,228,Tuesday,August,Summer,1494
2024-04-23 00:00:00,6,7,Wind,114,Tuesday,April,Spring,4518
2022-03-19 00:00:00,9,10,Wind,78,Saturday,March,Spring,10970
2024-04-22 00:00:00,3,4,Wind,113,Monday,April,Spring,7378
2025-09-30 00:00:00,18,19,Wind,273,Tuesday,September,Fall,3305
2022-10-04 00:00:00,0,1,Wind,277,Tuesday,October,Fall,1565
2024-08-28 00:00:00,8,9,Wind,241,Wednesday,August,Summer,4269
2025-03-11 00:00:00,1,2,Wind,70,Tuesday,March,Spring,1454
2023-07-19 00:00:00,11,12,Solar,200,Wednesday,July,Summer,8862
2023-01-28 00:00:00,8,9,Wind,28,Saturday,January,Winter,5921
2022-06-14 00:00:00,2,3,Wind,165,Tuesday,June,Summer,4735
2020-08-16 00:00:00,3,4,Wind,229,Sunday,August,Summer,1256
2023-04-18 00:00:00,5,6,Wind,108,Tuesday,April,Spring,6470
2020-08-30 00:00:00,2,3,Wind,243,Sunday,August,Summer,2802
2025-06-03 00:00:00,21,22,Wind,154,Tuesday,June,Summer,4656
2024-06-13 00:00:00,19,20,Wind,165,Thursday,June,Summer,5847
2022-08-26 00:00:00,23,0,Wind,238,Friday,August,Summer,3321
2020-05-05 00:00:00,23,0,Wind,126,Tuesday,May,Spring,2773
2020-04-27 00:00:00,13,14,Solar,118,Monday,April,Spring,3089
2020-04-28 00:00:00,6,7,Wind,119,Tuesday,April,Spring,3698
2022-09-13 00:00:00,18,19,Wind,256,Tuesday,September,Fall,3807
2025-11-20 00:00:00,15,16,Wind,324,Thursday,November,Fall,5905
2025-03-14 00:00:00,8,9,Wind,73,Friday,March,Spring,3380
2021-10-13 00:00:00,16,17,Solar,286,Wednesday,October,Fall,4842
2024-08-07 00:00:00,4,5,Wind,220,Wednesday,August,Summer,1433
2021-12-24 00:00:00,23,0,Wind,358,Friday,December,Winter,3052
2020-06-21 00:00:00,5,6,Wind,173,Sunday,June,Summer,2554
2023-07-31 00:00:00,23,0,Wind,212,Monday,July,Summer,10874
2020-02-07 00:00:00,14,15,Wind,38,Friday,February,Winter,5386
2025-02-03 00:00:00,11,12,Solar,34,Monday,February,Winter,5983
2020-06-24 00:00:00,18,19,Wind,176,Wednesday,June,Summer,4258
2023-02-02 00:00:00,20,21,Wind,33,Thursday,February,Winter,6733
2023-01-23 00:00:00,16,17,Wind,23,Monday,January,Winter,8749
2023-12-14 00:00:00,17,18,Wind,348,Thursday,December,Winter,3583
2025-09-21 00:00:00,5,6,Wind,264,Sunday,September,Fall,4374
2021-03-15 00:00:00,11,12,Wind,74,Monday,March,Spring,10812
2020-11-22 00:00:00,20,21,Wind,327,Sunday,November,Fall,925
2020-02-22 00:00:00,19,20,Wind,53,Saturday,February,Winter,8470
2025-06-17 00:00:00,23,0,Wind,168,Tuesday,June,Summer,3347
2022-08-05 00:00:00,5,6,Wind,217,Friday,August,Summer,2607
2020-10-14 00:00:00,17,18,Wind,288,Wednesday,October,Fall,6263
2025-02-26 00:00:00,12,13,Wind,57,Wednesday,February,Winter,15050
2025-06-21 00:00:00,0,1,Wind,172,Saturday,June,Summer,4743
2020-06-05 00:00:00,13,14,Wind,157,Friday,June,Summer,14060
2020-10-27 00:00:00,18,19,Wind,301,Tuesday,October,Fall,11411
2020-06-04 00:00:00,17,18,Wind,156,Thursday,June,Summer,5749
2024-09-04 00:00:00,3,4,Wind,248,Wednesday,September,Fall,798
2021-01-19 00:00:00,10,11,Wind,19,Tuesday,January,Winter,12386
2025-10-23 00:00:00,4,5,Wind,296,Thursday,October,Fall,11928
2025-03-30 00:00:00,9,10,Wind,89,Sunday,March,Spring,6357
2020-04-06 00:00:00,15,16,Wind,97,Monday,April,Spring,5353
2023-03-31 00:00:00,14,15,Wind,90,Friday,March,Spring,21589
2020-03-31 00:00:00,5,6,Wind,91,Tuesday,March,Spring,6377
2020-05-23 00:00:00,3,4,Wind,144,Saturday,May,Spring,1673
2022-02-11 00:00:00,6,7,Wind,42,Friday,February,Winter,3510
2025-01-23 00:00:00,21,22,Wind,23,Thursday,January,Winter,16773
2021-11-09 00:00:00,11,12,Solar,313,Tuesday,November,Fall,4387
2025-10-26 00:00:00,0,1,Wind,299,Sunday,October,Fall,10464
2024-12-09 00:00:00,0,1,Wind,344,Monday,December,Winter,14088
2024-06-10 00:00:00,1,2,Wind,162,Monday,June,Summer,5131
2020-04-10 00:00:00,9,10,Solar,101,Friday,April,Spring,3344
2021-10-31 00:00:00,1,2,Wind,304,Sunday,October,Fall,4378
2020-11-20 00:00:00,12,13,Solar,325,Friday,November,Fall,4045
2025-09-25 00:00:00,11,12,Solar,268,Thursday,September,Fall,6701
2021-12-12 00:00:00,13,14,Wind,346,Sunday,December,Winter,5288
2022-01-13 00:00:00,19,20,Wind,13,Thursday,January,Winter,3069
2025-01-12 00:00:00,23,0,Wind,12,Sunday,January,Winter,4835
2023-12-06 00:00:00,22,23,Wind,340,Wednesday,December,Winter,2647
2021-01-16 00:00:00,2,3,Wind,16,Saturday,January,Winter,1799
2020-01-03 00:00:00,6,7,Wind,3,Friday,January,Winter,8817
2025-09-01 00:00:00,21,22,Wind,244,Monday,September,Fall,5057
2021-10-18 00:00:00,11,12,Solar,291,Monday,October,Fall,5076
2022-05-07 00:00:00,23,0,Wind,127,Saturday,May,Spring,4532
2022-06-16 00:00:00,14,15,Solar,167,Thursday,June,Summer,6428
2022-10-23 00:00:00,23,0,Wind,296,Sunday,October,Fall,13466
2024-07-08 00:00:00,17,18,Solar,190,Monday,July,Summer,7115
2022-03-23 00:00:00,7,8,Wind,82,Wednesday,March,Spring,3526
2024-09-23 00:00:00,14,15,Solar,267,Monday,September,Fall,9458
2020-12-26 00:00:00,21,22,Wind,361,Saturday,December,Winter,11446
2023-05-12 00:00:00,7,8,Wind,132,Friday,May,Spring,3360
2021-09-06 00:00:00,0,1,Wind,249,Monday,September,Fall,1817
2024-01-19 00:00:00,10,11,Solar,19,Friday,January,Winter,3115
2020-04-13 00:00:00,15,16,Wind,104,Monday,April,Spring,11013
2021-02-10 00:00:00,23,0,Wind,41,Wednesday,February,Winter,3960
2020-02-04 00:00:00,19,20,Wind,35,Tuesday,February,Winter,8718
2020-12-11 00:00:00,15,16,Wind,346,Friday,December,Winter,6300
2022-12-22 00:00:00,8,9,Wind,356,Thursday,December,Winter,12425
2020-01-04 00:00:00,20,21,Wind,4,Saturday,January,Winter,2808
2024-08-02 00:00:00,2,3,Wind,215,Friday,August,Summer,1432
2020-05-29 00:00:00,20,21,Wind,150,Friday,May,Spring,4294
2021-05-04 00:00:00,19,20,Wind,124,Tuesday,May,Spring,10640
2021-04-14 00:00:00,0,1,Wind,104,Wednesday,April,Spring,4370
2022-03-15 00:00:00,8,9,Wind,74,Tuesday,March,Spring,4813
2023-11-07 00:00:00,0,1,Wind,311,Tuesday,November,Fall,7909
2020-02-28 00:00:00,5,6,Wind,59,Friday,February,Winter,2660
2023-07-15 00:00:00,16,17,Wind,196,Saturday,July,Summer,10085
2025-08-12 00:00:00,9,10,Solar,224,Tuesday,August,Summer,6220
2022-06-16 00:00:00,5,6,Wind,167,Thursday,June,Summer,1497
2025-02-03 00:00:00,17,18,Wind,34,Monday,February,Winter,1611
2023-11-16 00:00:00,4,5,Wind,320,Thursday,November,Fall,3875
2025-03-06 00:00:00,3,4,Wind,65,Thursday,March,Spring,7274
2021-03-26 00:00:00,23,0,Wind,85,Friday,March,Spring,9140
2025-11-21 00:00:00,11,12,Wind,325,Friday,November,Fall,8584
2020-03-27 00:00:00,10,11,Solar,87,Friday,March,Spring,4295
2023-10-13 00:00:00,7,8,Wind,286,Friday,October,Fall,12357
2022-10-14 00:00:00,23,0,Wind,287,Friday,October,Fall,6926
2022-11-13 00:00:00,11,12,Solar,317,Sunday,November,Fall,4217
2020-05-14 00:00:00,10,11,Wind,135,Thursday,May,Spring,10073
2024-06-19 00:00:00,11,12,Wind,171,Wednesday,June,Summer,9445
2022-01-05 00:00:00,11,12,Wind,5,Wednesday,January,Winter,7302
2021-07-28 00:00:00,8,9,Wind,209,Wednesday,July,Summer,3851
2023-07-15 00:00:00,17,18,Wind,196,Saturday,July,Summer,14187
2024-10-26 00:00:00,10,11,Wind,300,Saturday,October,Fall,2823
2023-03-06 00:00:00,13,14,Solar,65,Monday,March,Spring,6220
2020-12-04 00:00:00,19,20,Wind,339,Friday,December,Winter,4944
2020-08-25 00:00:00,10,11,Wind,238,Tuesday,August,Summer,8081
2024-09-02 00:00:00,22,23,Wind,246,Monday,September,Fall,641
2023-08-10 00:00:00,4,5,Wind,222,Thursday,August,Summer,2594
2025-08-07 00:00:00,5,6,Wind,219,Thursday,August,Summer,1015
2021-04-01 00:00:00,23,0,Wind,91,Thursday,April,Spring,7740
2024-02-20 00:00:00,16,17,Wind,51,Tuesday,February,Winter,6371
2024-02-22 00:00:00,21,22,Wind,53,Thursday,February,Winter,16997
2023-02-14 00:00:00,10,11,Solar,45,Tuesday,February,Winter,5994
2020-06-20 00:00:00,19,20,Wind,172,Saturday,June,Summer,2174
2025-05-25 00:00:00,20,21,Wind,145,Sunday,May,Spring,9778
2024-02-11 00:00:00,15,16,Wind,42,Sunday,February,Winter,15331
2024-09-09 00:00:00,6,7,Wind,253,Monday,September,Fall,8239
2020-08-08 00:00:00,19,20,Solar,221,Saturday,August,Summer,1256
2025-04-09 00:00:00,2,3,Wind,99,Wednesday,April,Spring,4689
2021-04-06 00:00:00,21,22,Wind,96,Tuesday,April,Spring,4806
2025-02-14 00:00:00,2,3,Wind,45,Friday,February,Winter,4219
2021-09-12 00:00:00,11,12,Solar,255,Sunday,September,Fall,4404
2021-04-10 00:00:00,10,11,Wind,100,Saturday,April,Spring,5953
2025-08-01 00:00:00,11,12,Solar,213,Friday,August,Summer,9032
2023-04-19 00:00:00,16,17,Solar,109,Wednesday,April,Spring,10069
2024-01-21 00:00:00,8,9,Wind,21,Sunday,January,Winter,12404
2024-04-06 00:00:00,9,10,Wind,97,Saturday,April,Spring,16321
2021-04-29 00:00:00,2,3,Wind,119,Thursday,April,Spring,2471
2020-12-02 00:00:00,7,8,Wind,337,Wednesday,December,Winter,3088
2021-11-28 00:00:00,0,1,Wind,332,Sunday,November,Fall,8670
2023-03-11 00:00:00,18,19,Wind,70,Saturday,March,Spring,3908
2024-06-04 00:00:00,13,14,Solar,156,Tuesday,June,Summer,8950
2022-04-17 00:00:00,0,1,Wind,107,Sunday,April,Spring,7886
2025-05-06 00:00:00,0,1,Wind,126,Tuesday,May,Spring,10727
2024-09-12 00:00:00,3,4,Wind,256,Thursday,September,Fall,4188
2020-12-26 00:00:00,23,0,Wind,361,Saturday,December,Winter,12204
2022-05-06 00:00:00,15,16,Solar,126,Friday,May,Spring,6472
2023-11-24 00:00:00,19,20,Wind,328,Friday,November,Fall,10477
2025-01-17 00:00:00,17,18,Wind,17,Friday,January,Winter,861
2022-07-28 00:00:00,8,9,Solar,209,Thursday,July,Summer,2500
2023-10-15 00:00:00,8,9,Wind,288,Sunday,October,Fall,3908
2021-03-17 00:00:00,12,13,Wind,76,Wednesday,March,Spring,11247
2025-10-03 00:00:00,10,11,Wind,276,Friday,October,Fall,7978
2020-06-04 00:00:00,2,3,Wind,156,Thursday,June,Summer,2830
2025-07-29 00:00:00,3,4,Wind,210,Tuesday,July,Summer,2839
2024-03-28 00:00:00,20,21,Wind,88,Thursday,March,Spring,15521
2022-04-04 00:00:00,14,15,Wind,94,Monday,April,Spring,15076
2020-10-15 00:00:00,10,11,Wind,289,Thursday,October,Fall,5196
2020-05-30 00:00:00,15,16,Solar,151,Saturday,May,Spring,6710
2020-04-01 00:00:00,8,9,Wind,92,Wednesday,April,Spring,4222
2023-10-18 00:00:00,22,23,Wind,291,Wednesday,October,Fall,12351
2020-06-07 00:00:00,3,4,Wind,159,Sunday,June,Summer,2766
2025-10-10 00:00:00,7,8,Wind,283,Friday,October,Fall,2536
2024-12-18 00:00:00,3,4,Wind,353,Wednesday,December,Winter,13116
2023-03-07 00:00:00,8,9,Wind,66,Tuesday,March,Spring,7061
2021-05-20 00:00:00,22,23,Wind,140,Thursday,May,Spring,9069
2022-04-08 00:00:00,11,12,Wind,98,Friday,April,Spring,9083
2021-04-06 00:00:00,0,1,Wind,96,Tuesday,April,Spring,4549
2020-12-06 00:00:00,21,22,Wind,341,Sunday,December,Winter,1662
2023-06-10 00:00:00,20,21,Wind,161,Saturday,June,Summer,1747
2023-05-23 00:00:00,3,4,Wind,143,Tuesday,May,Spring,4394
2024-04-13 00:00:00,11,12,Solar,104,Saturday,April,Spring,4281
2023-10-01 00:00:00,16,17,Solar,274,Sunday,October,Fall,5635
2021-11-29 00:00:00,14,15,Wind,333,Monday,November,Fall,4402
2022-05-22 00:00:00,14,15,Solar,142,Sunday,May,Spring,5753
2023-01-09 00:00:00,3,4,Wind,9,Monday,January,Winter,15487
2025-07-18 00:00:00,19,20,Solar,199,Friday,July,Summer,3617
2022-10-10 00:00:00,16,17,Wind,283,Monday,October,Fall,4363
2022-04-22 00:00:00,10,11,Solar,112,Friday,April,Spring,5407
2025-04-26 00:00:00,7,8,Wind,116,Saturday,April,Spring,4323
2021-11-18 00:00:00,15,16,Solar,322,Thursday,November,Fall,2705
2022-04-23 00:00:00,12,13,Wind,113,Saturday,April,Spring,7590
2022-05-21 00:00:00,16,17,Solar,141,Saturday,May,Spring,5160
2025-10-03 00:00:00,2,3,Wind,276,Friday,October,Fall,5560
2023-08-28 00:00:00,13,14,Solar,240,Monday,August,Summer,7961
2020-01-28 00:00:00,16,17,Wind,28,Tuesday,January,Winter,11897
2020-05-23 00:00:00,8,9,Wind,144,Saturday,May,Spring,4079
2020-07-29 00:00:00,14,15,Solar,211,Wednesday,July,Summer,3995
2024-08-04 00:00:00,12,13,Solar,217,Sunday,August,Summer,7542
2021-09-29 00:00:00,18,19,Wind,272,Wednesday,September,Fall,6196
2024-08-29 00:00:00,9,10,Solar,242,Thursday,August,Summer,4187
2022-07-22 00:00:00,20,21,Wind,203,Friday,July,Summer,2407
2021-05-10 00:00:00,19,20,Wind,130,Monday,May,Spring,3236
2024-05-21 00:00:00,0,1,Wind,142,Tuesday,May,Spring,2868
2024-09-06 00:00:00,11,12,Solar,250,Friday,September,Fall,5349
2023-03-16 00:00:00,8,9,Wind,75,Thursday,March,Spring,9438
2023-07-13 00:00:00,10,11,Solar,194,Thursday,July,Summer,6890
2024-11-15 00:00:00,8,9,Wind,320,Friday,November,Fall,2684
2020-07-12 00:00:00,0,1,Wind,194,Sunday,July,Summer,4962
2021-04-06 00:00:00,2,3,Wind,96,Tuesday,April,Spring,5120
2025-09-24 00:00:00,12,13,Wind,267,Wednesday,September,Fall,10716
2022-11-18 00:00:00,21,22,Wind,322,Friday,November,Fall,3230
2020-04-16 00:00:00,22,23,Wind,107,Thursday,April,Spring,1773
2022-04-05 00:00:00,23,0,Wind,95,Tuesday,April,Spring,6029
2025-08-22 00:00:00,21,22,Wind,234,Friday,August,Summer,2688
2022-02-25 00:00:00,14,15,Wind,56,Friday,February,Winter,9622
2023-05-19 00:00:00,19,20,Wind,139,Friday,May,Spring,6972
2022-09-04 00:00:00,4,5,Wind,247,Sunday,September,Fall,2059
2025-01-14 00:00:00,16,17,Solar,14,Tuesday,January,Winter,2442
2020-03-10 00:00:00,21,22,Wind,70,Tuesday,March,Spring,11187
2021-12-13 00:00:00,21,22,Wind,347,Monday,December,Winter,1571
2021-02-08 00:00:00,19,20,Wind,39,Monday,February,Winter,2059
2020-09-16 00:00:00,18,19,Wind,260,Wednesday,September,Fall,4646
2020-09-07 00:00:00,10,11,Solar,251,Monday,September,Fall,3920
2024-10-12 00:00:00,20,21,Wind,286,Saturday,October,Fall,7029
2023-09-30 00:00:00,21,22,Wind,273,Saturday,September,Fall,906
2022-11-08 00:00:00,7,8,Wind,312,Tuesday,November,Fall,13656
2024-10-16 00:00:00,15,16,Wind,290,Wednesday,October,Fall,12056
2022-03-21 00:00:00,17,18,Wind,80,Monday,March,Spring,4620
2025-09-17 00:00:00,10,11,Solar,260,Wednesday,September,Fall,8661
2020-09-22 00:00:00,8,9,Wind,266,Tuesday,September,Fall,585
2023-12-05 00:00:00,22,23,Wind,339,Tuesday,December,Winter,4751
2023-02-23 00:00:00,3,4,Wind,54,Thursday,February,Winter,1074
2020-09-18 00:00:00,4,5,Wind,262,Friday,September,Fall,6154
2023-08-12 00:00:00,6,7,Wind,224,Saturday,August,Summer,1480
2024-08-28 00:00:00,18,19,Wind,241,Wednesday,August,Summer,5763
2022-06-01 00:00:00,14,15,Solar,152,Wednesday,June,Summer,6895
2024-09-28 00:00:00,21,22,Wind,272,Saturday,September,Fall,914
2020-02-11 00:00:00,1,2,Wind,42,Tuesday,February,Winter,12649
2021-07-29 00:00:00,7,8,Wind,210,Thursday,July,Summer,3667
2023-12-13 00:00:00,18,19,Wind,347,Wednesday,December,Winter,7837
2023-05-24 00:00:00,20,21,Wind,144,Wednesday,May,Spring,7497
2021-02-18 00:00:00,17,18,Wind,49,Thursday,February,Winter,9311
2025-03-05 00:00:00,9,10,Solar,64,Wednesday,March,Spring,7212
2025-02-27 00:00:00,18,19,Wind,58,Thursday,February,Winter,4003
2023-07-28 00:00:00,9,10,Wind,209,Friday,July,Summer,5928
2022-06-18 00:00:00,16,17,Solar,169,Saturday,June,Summer,7668
2022-03-26 00:00:00,23,0,Wind,85,Saturday,March,Spring,8557
2023-08-12 00:00:00,0,1,Wind,224,Saturday,August,Summer,1275
2023-11-09 00:00:00,22,23,Wind,313,Thursday,November,Fall,12712
2024-03-24 00:00:00,14,15,Wind,84,Sunday,March,Spring,16599
2021-12-08 00:00:00,14,15,Wind,342,Wednesday,December,Winter,5921
2024-12-14 00:00:00,3,4,Wind,349,Saturday,December,Winter,1442
2022-09-19 00:00:00,10,11,Solar,262,Monday,September,Fall,5655
2022-08-28 00:00:00,2,3,Wind,240,Sunday,August,Summer,3812
2024-06-28 00:00:00,5,6,Wind,180,Friday,June,Summer,3186
2022-12-22 00:00:00,7,8,Wind,356,Thursday,December,Winter,12902
2022-06-16 00:00:00,18,19,Solar,167,Thursday,June,Summer,3081
2022-09-29 00:00:00,14,15,Solar,272,Thursday,September,Fall,4330
2023-10-19 00:00:00,1,2,Wind,292,Thursday,October,Fall,10798
2023-12-31 00:00:00,11,12,Wind,365,Sunday,December,Winter,18515
2025-09-14 00:00:00,11,12,Wind,257,Sunday,September,Fall,9392
2021-10-30 00:00:00,11,12,Wind,303,Saturday,October,Fall,9349
2021-01-01 00:00:00,19,20,Wind,1,Friday,January,Winter,1425
2022-05-02 00:00:00,8,9,Wind,122,Monday,May,Spring,2702
2023-10-28 00:00:00,17,18,Wind,301,Saturday,October,Fall,14258
2021-08-03 00:00:00,17,18,Wind,215,Tuesday,August,Summer,3270
2022-07-10 00:00:00,3,4,Wind,191,Sunday,July,Summer,4839
2025-04-28 00:00:00,9,10,Solar,118,Monday,April,Spring,5404
2025-01-05 00:00:00,6,7,Wind,5,Sunday,January,Winter,15783
2020-01-31 00:00:00,18,19,Wind,31,Friday,January,Winter,7282
2023-08-09 00:00:00,14,15,Solar,221,Wednesday,August,Summer,7734
2022-12-12 00:00:00,14,15,Wind,346,Monday,December,Winter,3435
2025-06-09 00:00:00,4,5,Wind,160,Monday,June,Summer,1873
2020-04-16 00:00:00,23,0,Wind,107,Thursday,April,Spring,2013
2021-12-07 00:00:00,13,14,Wind,341,Tuesday,December,Winter,12158
2025-03-08 00:00:00,16,17,Wind,67,Saturday,March,Spring,13555
2023-06-08 00:00:00,17,18,Solar,159,Thursday,June,Summer,6122
2021-05-22 00:00:00,4,5,Wind,142,Saturday,May,Spring,9312
2025-06-29 00:00:00,3,4,Wind,180,Sunday,June,Summer,3072
2022-11-29 00:00:00,22,23,Wind,333,Tuesday,November,Fall,1071
2025-07-23 00:00:00,8,9,Solar,204,Wednesday,July,Summer,2689
2024-08-26 00:00:00,15,16,Solar,239,Monday,August,Summer,9509
2024-08-09 00:00:00,16,17,Solar,222,Friday,August,Summer,11780
2022-05-16 00:00:00,15,16,Solar,136,Monday,May,Spring,6963
2021-03-01 00:00:00,7,8,Wind,60,Monday,March,Spring,4589
2025-03-10 00:00:00,23,0,Wind,69,Monday,March,Spring,1370
2022-10-11 00:00:00,5,6,Wind,284,Tuesday,October,Fall,2707
2024-09-27 00:00:00,8,9,Wind,271,Friday,September,Fall,15369
2022-04-02 00:00:00,17,18,Wind,92,Saturday,April,Spring,10976
2024-10-12 00:00:00,23,0,Wind,286,Saturday,October,Fall,8290
2023-11-28 00:00:00,15,16,Wind,332,Tuesday,November,Fall,2821
2025-06-12 00:00:00,6,7,Wind,163,Thursday,June,Summer,6947
2020-07-01 00:00:00,2,3,Wind,183,Wednesday,July,Summer,3252
2022-01-20 00:00:00,13,14,Wind,20,Thursday,January,Winter,6533
2022-10-05 00:00:00,14,15,Wind,278,Wednesday,October,Fall,15673
2022-01-21 00:00:00,3,4,Wind,21,Friday,January,Winter,5070
2023-08-11 00:00:00,10,11,Solar,223,Friday,August,Summer,5430
2023-09-04 00:00:00,8,9,Wind,247,Monday,September,Fall,7729
2025-05-25 00:00:00,7,8,Wind,145,Sunday,May,Spring,9310
2020-12-11 00:00:00,4,5,Wind,346,Friday,December,Winter,7890
2023-07-07 00:00:00,2,3,Wind,188,Friday,July,Summer,3866
2023-06-14 00:00:00,7,8,Wind,165,Wednesday,June,Summer,3207
2020-10-02 00:00:00,18,19,Wind,276,Friday,October,Fall,3073
2020-12-31 00:00:00,9,10,Wind,366,Thursday,December,Winter,4838
2025-08-08 00:00:00,16,17,Solar,220,Friday,August,Summer,8376
2022-01-02 00:00:00,13,14,Wind,2,Sunday,January,Winter,12811
2023-02-28 00:00:00,3,4,Wind,59,Tuesday,February,Winter,8930
2021-09-27 00:00:00,10,11,Wind,270,Monday,September,Fall,8562
2023-09-18 00:00:00,15,16,Wind,261,Monday,September,Fall,14776
2025-01-27 00:00:00,0,1,Wind,27,Monday,January,Winter,18951
2021-12-11 00:00:00,2,3,Wind,345,Saturday,December,Winter,8663
