Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
16.33,59.37,0.082,33903.8,21906.4,17106.5
16.79,72.7,0.073,39890.5,33706,15806
14.67,56.89,4.921,32172.3,24813.2,10571.6
12.67,70.5,0.081,42035.7,23531.7,24851.6
12.96,61.62,0.078,40273.8,33927,15045.4
21.13,59.75,0.072,31399.9,20333.1,18078.7
31.05,57.72,4.909,38578.6,26179.7,32029.5
9.02,63.38,0.075,37146.8,32373.1,16941.2
24.25,47.58,0.078,33110.5,17120.6,18502.9
17.08,73.4,0.072,40172.3,33809.5,15909.4
13.39,62.74,4.923,41851.5,25185.4,24967.7
23.48,43.71,0.085,33084.3,22061.9,17704.7
34.99,25.41,4.911,39395.1,28446.8,27366
20.64,76.8,0.071,25526.8,16654.3,15456.3
10.8,76.6,0.085,26792.5,16362.3,16614.3
24.48,38.78,4.922,31157.5,17562.2,14167.6
16.74,65.95,0.075,31233.5,25023.6,9035.29
10.31,71.7,0.088,43254.7,27946.5,26666
24.52,89.3,4.92,28902.3,17684.5,18080.5
14.93,89.4,0.072,24840.4,15336.2,14376.7
18.97,68.26,0.232,23944.8,13786.3,12537.9
13.29,86.3,0.085,27994,16005.7,18885.8
13.25,84.9,0.075,32035.4,19057.3,19126.5
11.38,86,0.075,29829.4,17857.3,18209
16.04,81.7,0.07,24577.7,13901.4,16238.5
23.89,67.5,4.922,36344.1,22539.3,13997
18.27,87.7,0.07,33099.5,21986.4,15117.1
20.62,56.96,0.073,30682.2,17268.1,17361.6
27.81,40.95,4.906,38600.3,26272,28944.5
14.29,63.94,0.078,39518,24463.2,25619.3
10.63,74.9,0.081,27408.8,17117.3,11907.9
13.45,61.11,0.084,23390.8,17806.6,10542.7
20.33,70.1,4.919,25352.8,17342.7,12838.9
22.18,65.08,0.079,43282.6,22782.5,25290.8
21.8,73,0.069,29626.5,16645.3,14083.9
18.27,89.8,0.278,26245,15852,12667.3
19.13,57.71,0.078,38921.3,24702.3,24434.2
15.05,77.3,4.923,33830.9,21147.7,16724.8
13.69,76.2,0.071,33327.5,18962.9,16087.5
17.98,63.32,4.921,31227.4,26319.7,13310.9
23.87,44.98,0.083,31261.4,18297.2,17548.2
18.32,69.58,0.083,34856.2,28038.2,17233.3
24.38,90.9,4.918,24280.2,14415.2,12236.2
26.95,44.41,0.073,29903.5,20548.1,25311.5
17.75,82,0.069,27270.3,13597.5,15840
19.3,82.2,4.918,31484.6,20270.5,14665.5
10.06,60.36,0.086,20245.8,10770.7,9603.87
16.44,58.88,0.084,34547.8,20545.9,17517.1
13.95,57.66,4.918,32101,20728.3,15485.4
21.59,66.72,0.068,35214.7,21666.9,18113.7
12.19,64.05,0.083,20970.3,16812.5,8631.93
19.97,42.8,0.086,32547.7,25947.5,10745.1
18.41,51.77,0.084,29760,17263.2,16748
12.88,75.8,4.919,20909.5,16367,9277.31
15.28,85.2,0.072,42552.1,22784.1,28008.7
22.74,64.96,0.07,35669.1,23314.1,12517.9
25.58,35.85,4.925,33100.9,18639.9,16120.9
14.36,81.9,0.083,29599.8,16060.7,20561.5
10.2,82.6,0.085,24103.4,18263.3,8096.04
20.13,81.9,4.919,44703.7,30338,16509.3
12.44,63.18,0.073,42575,25485.4,25124.5
7.4,59.8,0.089,21606.1,13480.9,12098.9
17.48,60.21,0.082,22473,17107.1,9421.37
15.67,64.69,4.923,22171.1,13272.9,14492.5
13.9,80.2,0.084,26500.4,20991.7,10977.2
17.31,67.7,4.924,35605,22528.8,20743
16.97,64.89,4.914,34511.4,20575.1,16262.2
14.1,89,0.069,23759.2,14323,12229.8
24.98,79.7,4.92,46245.8,28955.7,35192.6
25.93,40.61,0.083,31189.8,17685.4,16496.1
14.08,79.2,0.083,43776,26550,25217.4
13.6,61.11,4.917,39449.9,22858.5,23643.9
26.89,42.12,4.907,32174.4,22017.7,21624.1
15.06,65.65,0.081,31216.3,19528.3,19271.4
24.94,60.19,4.926,43143.3,25551,18820.7
12.19,63.86,4.916,39587.7,33419,17349.4
11.58,86.6,0.088,34829.6,19972,17210.3
11.56,72.4,4.917,32688.6,20122.8,20507
13.49,62.08,4.919,21545.3,12507,14134
13.72,72,0.075,30319.7,18804.9,13343.2
11.01,75.8,0.076,26703.8,18047.4,17916.1
22.51,69.87,0.071,33148.4,18750.6,12862.2
27.53,41.31,4.919,36690.1,23056.4,12908.9
29.75,44.78,4.908,41911.8,28750.6,26910.1
14.37,89.3,0.077,24168.4,13600.8,15429.8
22.21,69.15,0.069,40447.2,22950.9,21763.9
18.05,91.1,4.924,27237.1,18642.3,8386.14
29.83,52.76,4.91,31683.2,20810.1,27311.8
11.13,84.6,0.084,37962.5,23493,22623.6
17.18,61.01,0.075,34584.5,20882.9,16774.8
9.98,66.23,0.082,20964.3,16529,9444.42
16.89,81.5,0.065,24714.5,15574,11718.2
21.09,74.4,4.919,31049.8,25229.9,11444.1
20.64,41.76,0.084,31606.2,26769.4,11676.1
15.69,85.8,0.066,32830.1,18399.6,17675.6
32.96,27.21,4.922,40747.4,27467.1,35403.5
20.11,75.7,4.923,45404.6,27123.5,19668.7
21.87,66.2,0.084,41467,33934.9,19561.8
14.11,55.11,0.076,40889.9,23414.6,24874.8
27.13,44.41,0.078,29348.6,19773.4,24745.1
12.96,68.62,0.075,35191.9,23401.8,22768.2
26.09,85,4.91,30980,21915.5,24815.5
18.2,80.2,0.068,35063.6,18613,20119.2
16.6,62.79,4.925,31727.2,20125.1,19728.6
17.48,66.43,0.076,38298.3,24122.2,24339.7
20.92,54.95,0.28,27939.8,16989.6,13543.9
17.01,77.1,0.078,34461.5,27219.4,16129.2
19.8,74.2,4.92,20469.4,13143,13610.7
18.35,66.63,0.073,42957.6,24973.4,25914.2
30.1,42.93,4.92,33131.2,22196.2,24606.5
5.996,69.85,4.93,26393.9,16059.6,14671.8
24.11,57.25,4.907,26012.5,17103.8,19997.3
21.74,91.6,4.919,36541.6,23089.4,14155.8
12.9,79,0.082,23784,16082.7,11380.4
23.71,53.38,4.923,31629,15810.8,17980.1
15.18,72.6,0.068,40988.4,24003.6,25428.4
19.17,90.6,4.916,23228.9,14641.5,10721.3
16.87,87,4.923,39079.9,23732.5,22573.6
12.8,83.9,0.07,36884.7,23102.7,18426.2
13.36,56.97,0.083,22775.4,17899.6,9970.12
20.32,58.95,0.068,34396.3,21722.6,21477.6
22.17,64.73,4.908,27562.5,17962,20280.5
18.55,75.6,0.083,35567.2,23205,17355.8
22.01,51.3,0.087,30929.2,26062.8,10814.5
12.39,71,0.078,23222.3,15578.1,15498.8
20.57,72.8,4.918,26682.3,17213.9,19503.3
19.67,71.5,4.919,32658.9,21533.1,15402.8
19.9,62.13,4.907,27173.4,18782.3,21913.3
18.76,84.4,4.916,26014.5,16868.5,11811.8
17.84,64.91,0.078,21572.6,16035.6,9473.23
26.53,42.75,4.92,41685,27588.6,36331.4
21.36,75.5,0.071,32581.2,18253.9,12103.6
21.77,78,4.914,32245.8,19387.5,17984.2
26.58,48.32,4.921,27646.7,15672.3,13897
17.17,86.9,4.922,26263.1,16027.2,15816.7
7.09,63.91,0.088,22918,14403.6,10674.8
7.45,76.7,0.082,21244.1,16834.6,9807.44
24.32,85.8,4.913,29208.2,18915.2,22726.7
8.37,75.2,4.912,29858.6,23495.6,9167.83
21.81,78,0.068,30275,22891.1,19595.8
19.35,70.2,0.076,21252.2,12828.5,10074.2
15.65,73.5,0.084,35193.9,28230.7,14912.8
15.87,73.6,0.085,24753.4,22927.7,16233.3
20.12,61.76,0.065,42421.9,24906.7,27170.9
25.84,49.35,4.917,32039.2,17510.8,12979
10.24,84.6,0.073,22696.9,13745.1,13993.5
16.44,78.3,0.071,33406.8,15672.1,18048
18.82,61.01,0.085,26926.2,20951.2,9006.48
23.83,48.81,0.08,32856.2,17768,18573.8
24.05,67.08,4.919,45293.7,26382.3,23960.9
27.77,66.87,4.911,37628.2,24835.4,29619.4
13.67,75.2,0.07,25462.4,15173.3,16290.1
20.14,76.2,4.915,20134.6,12431.6,13629
23.76,71.3,4.919,28647.4,16177.5,19566.3
13.86,73,0.074,42993.4,27279,25700.2
7.4,84.3,0.085,28063.9,22781.2,8787.52
12.56,85.3,0.078,31030.5,18826.8,14556.8
20.67,64.5,0.084,22977,17973.9,11059
8.49,75.2,0.092,21770.8,12780.5,14003.5
21.27,80.8,4.922,45200.7,26622,20345.3
9.52,78.9,0.085,30515.6,25093.6,9513.57
33.84,37.02,0.07,37060.5,25519,24299.2
26.22,40.15,4.925,37922.7,25462.3,24502.6
12.27,87.4,4.922,23440,17669,11786
22.97,33.17,0.085,33754,19994.3,18088.7
10.61,48.45,0.083,23467.1,14177.5,14281.3
18.64,88.5,4.916,27780.5,15474,12802.6
27.57,54.98,0.067,37615.8,25519.3,26892
10.97,89.3,0.065,24412.9,14079,15635.9
18.26,91.7,0.081,40824.2,25256,17892.8
15.99,54.04,0.081,28232.5,17204.9,17054.2
22.63,65.32,4.909,37411.2,26469.7,29708.8
21.99,65.37,0.086,41441.8,34050.6,19421.8
16.31,55.51,4.916,34152.9,19754.4,22669.9
10.42,71.3,0.084,27773.2,17489.4,17170.1
25.52,49.32,4.907,30311.8,20738,26829.8
26.75,75,4.905,41592.2,30130.5,26657.3
10.76,62.64,0.086,41450.1,25765.3,24364.3
14.66,63.18,0.071,38665.5,23345.1,22796.1
15.01,86.4,0.072,19686.2,14448.3,8559.04
20.03,72.3,0.291,28513.3,17734.3,11684.7
25.44,65.71,4.919,28189.7,16200,20298.8
18.96,57.84,0.077,35180,21072.1,18129.5
24.06,81.4,0.296,46500.5,27759.7,23763.7
16.29,71,4.919,30760.9,17926.8,14731
12.9,72.3,0.084,23241.4,11558.7,13320.4
23.06,50.29,4.922,35158.9,18834.5,14908.9
21.04,49.42,4.919,45506.5,28221.2,19486
7.68,79.3,4.921,23187.7,18189.7,10386.5
10.83,74.3,0.083,23851.5,13838.3,14848.6
15.46,74.6,4.92,33636.5,20969,16823.1
13.97,79.5,0.079,42158.3,25708.5,23992.3
20.87,54.99,4.906,28307.7,20037.6,13819.2
26,44.89,4.916,35253.2,23538.2,13883.5
16.69,58.21,0.081,31008.4,25804.2,9185.11
12.79,66.96,0.084,22130.8,14367.2,10900.6
19.5,84.2,0.07,23366.2,18598.8,10745.1
19.57,66.61,0.072,38547.7,32396.3,20304.6
25.48,86.2,4.92,31172.9,19598.7,26498.4
15.91,71.1,0.081,32795.2,20473.2,15125.8
13.57,63.37,4.916,41936.9,25210.9,25326.6
24.33,35.58,4.922,36809.8,22447.7,14023.6
20.63,64.93,0.115,26632.1,16457.7,11689.2
16.28,44.91,0.086,31925.1,21215.9,14446.5
19.12,68.32,0.082,40294.6,24653.6,25054.5
15.01,69.57,0.074,22268.4,13663.2,15036.1
17.77,89.5,0.069,24953.7,15681.7,11146.9
17.84,74.3,0.072,38129.2,31381,21889.2
34.96,31.18,4.918,34547.2,23567.1,25148.8
18.55,93,0.087,26474.6,17828.2,9500.79
15.12,79.3,0.075,25129.5,15400.8,12258.9
16.09,83.6,0.079,23223.8,13467.1,14098.1
16.36,71.3,0.084,21192.3,11973.1,11246.5
19.97,85.7,0.074,38145.7,23415,23229
20.37,85.4,0.069,22645.8,14351.4,10551.1
26.59,50.12,4.931,35908.6,24606.2,12663.8
27.6,32.19,4.911,33590.4,23631.6,23287
13.34,71.3,0.084,24876,20579.3,10764
18.58,89.1,4.917,22460.9,13850.2,11683.2
24.12,84.8,4.908,30820.2,22223.4,22456.2
25.61,35.21,4.925,36880.6,25203.8,25363.3
13.31,85.2,0.082,22308.7,18447.4,9657.62
24.7,37.84,0.085,35700.8,21482.7,19008
13.28,83.7,0.072,21030.1,12991.5,11996.1
26.5,83,4.904,35154.5,25496.5,27590.2
24.03,80.9,4.923,25119.5,16526.6,17484.9
19.29,74.9,0.081,33948.7,20875.5,11362.4
12.38,79,4.922,21931.6,17990.8,7047.3
19.88,88.7,0.072,25762.5,16468.9,8928.88
16.88,73.3,0.075,34790.9,21020.1,16603.4
25.23,24.49,4.921,32293.8,20255.1,16452.1
20.18,84.5,4.914,21813,14310.2,13664.5
18.37,88.1,4.921,24815.2,15165.3,14883.9
13.83,69.81,0.075,34486.8,20239.5,20255.5
21.2,75.5,0.068,45935.1,26163.5,19661
12.08,77.3,0.075,37700.4,31430.5,15846.3
16.97,67.4,0.079,24324.2,14104.4,12223
26.96,51.07,0.067,36033,20169.7,19786.9
29.36,54.96,4.914,36869.1,24763.3,27131
12.73,73.9,0.075,38721.4,22679.6,24452.5
14,75.1,0.081,27236.5,21599.3,9726.77
20.36,84,0.065,25138,16308.5,12518.4
18.53,82.3,4.915,25245.7,15934.9,11333.3
15.11,69.26,0.072,24986.9,14770.3,12980.4
17.55,59.31,0.082,31783.7,19499.1,15387
14.5,66.76,0.08,24844.6,14545.9,14567.7
19.87,80.7,0.26,26652.7,15170.9,13838.1
26.83,57.13,4.905,39354.7,27788.8,24087.3
22.57,73.4,0.067,34711.2,22936.9,13154
17.44,69.32,0.081,24941.1,15027.9,15175.4
16.29,67.76,4.914,26410.6,14216.6,13508.6
26.37,47.75,4.902,30705.1,23094,24087.3
13.25,85.5,0.082,24949,20711.9,10815.8
19.64,89.2,0.069,23268.9,14942.6,12264.4
20.99,75.1,4.919,33250.6,20474.3,17006
24.64,44.1,0.07,39124.8,24466.5,22171.6
19.73,69.12,4.92,31862.8,19643.2,10621.3
17.11,68.95,0.085,43141.1,21732,28567.3
10.97,53.87,0.077,22521.7,18985,7335.41
26.59,36.84,0.069,31125.1,17926.7,20340.4
13.26,67.68,4.922,32424.4,20002.4,15855.9
23.05,47.88,0.308,33680.7,21555.1,13208.6
15.74,66.25,0.075,37292.9,19767.1,16618.1
20.52,61.45,4.918,29630.8,21384.3,11988.4
21.48,72.6,4.916,23828.3,14501,17599
18.71,60.94,0.078,24419.8,19379,10614.2
19.66,75.7,4.915,20392.8,13401.3,13875.8
16.35,75,0.073,39799.2,34019,16439.9
26.13,91,4.91,41183,27553.1,27367.5
14.15,68.78,0.072,36604.1,22646.8,17222.1
16.69,56.26,0.082,32943.1,21286.3,16625.8
16.45,55.05,0.075,33770.3,27575.3,12002.9
12.45,68.49,0.089,25074.4,14231.7,13476.8
18.3,72.9,4.924,35642.8,23442.7,17839.7
16.96,64.1,0.083,44666.4,24536.5,28497.5
23.47,66.89,4.919,45747.6,26560.9,21998.7
13.82,68.51,0.085,40073,34726,15120.3
24.11,80.5,4.913,28296.1,21520.3,20467.3
15.92,79.1,0.073,43618.5,22597.1,27735.3
13.16,55.24,0.083,26403,20612.5,7635.05
10.31,80.5,0.083,23722,14044.4,11944.7
16.61,76,4.914,24874.9,14961.7,15602.9
27.17,54.24,4.92,31139.6,18789.6,22608.7
23.87,67.48,0.067,38717.9,21884.4,19755.3
27.44,41.25,4.92,36179.6,23030.3,12751.4
12.99,54.97,0.083,43602.7,25750.8,24799.8
21.43,68.03,4.932,36561.8,22959.8,19034.8
26.32,65.72,0.303,33037.2,22153.8,16574
6.198,90.9,0.084,21797.7,16948.8,9882.35
25.43,54,4.917,29769.6,19815.2,20587.8
7.03,76,0.083,21557.5,14148.3,14440.5
14.34,91.6,0.067,31348.3,18824.8,16256
18.71,86,0.077,24714.5,15436.5,15647.6
16.09,69.6,0.068,30616.7,18916.5,20869.8
18.88,59.39,4.92,33192.5,20378.8,12208.6
19.08,69.85,0.074,43637.1,23488,27357.1
17.85,68.06,4.91,34198.5,23396.3,16229
19.67,69.96,4.919,32810,21811.8,14901.4
17.67,86.2,4.913,25497.8,16050.6,11677.6
14.62,59.29,0.085,41149.8,34678.1,16042.3
19.72,48.64,0.079,30153.8,24898.8,10195.7
21.79,66.35,0.066,44566.9,27610,27204.9
6.957,85.4,0.086,27669.9,17865,12641.9
21.43,66.18,0.07,29858.5,22020.2,11641.4
14.89,65.95,0.075,35614,20085.9,19653.8
13.45,83.4,0.072,36023.3,19631.4,25070.5
32.53,26.74,4.93,36248.5,22816.2,13596.9
14.88,61.59,4.922,24375.8,12614.6,13807.7
19.41,85,0.067,21716.9,17081.4,11288.7
17.1,49.52,0.084,45162.4,23473.3,28602.2
18.7,75.1,4.922,30417.8,20024.8,14067.7
24.96,61.09,4.924,45638.9,27029.9,19334.2
12.51,88.5,0.075,22067.7,17490.5,9750.36
16.6,76.5,4.913,42726.1,25634,25463.1
29.4,34.04,0.264,36356.8,22726.4,14861.9
16.21,75.8,0.073,34067.8,21180.5,17950.8
24.13,73.1,0.269,46647.1,27928.1,23557.8
20.74,64.03,0.079,35946,22906,18668.3
15.11,84.8,0.074,36308.5,20166.6,23808
23.01,71.5,4.917,31374.2,20874,14102.9
18.39,84.7,4.918,27558.5,17693.8,13218.2
19.9,64.54,0.073,39064.6,33158.7,20194.7
17.19,68.69,4.918,23107.7,18669.4,9975.9
34.63,20.17,4.905,37021.3,26294.8,28162
15.09,89.5,0.07,23827.7,19201.2,12468.4
12.26,76.6,0.086,26796.3,16434.1,11630.3
15.68,59.91,4.92,32047.7,18153.7,16449.7
19.68,83.9,0.073,44290.2,27265.1,18995.7
17.1,86.2,4.915,25621,15711.5,15181.2
28.41,66.83,4.912,39452.5,26449.4,31035.3
22.87,70.2,0.07,38565.3,21469,18981.4
16.75,57.84,0.078,33818.7,20801.2,16372
14.04,89.7,0.18,28669.8,16812.2,13888
7.36,82.3,0.082,23215.2,19084.4,10193.5
24.77,43.08,0.076,32457.4,19337.5,18043.7
18.08,51.79,4.918,24866,17187.8,16577.4
28.85,71.6,4.906,37475.2,28617.5,29492.2
22.72,58.82,0.085,45084.3,28923.2,20133.7
16.1,79.9,0.07,30784.1,15276.2,18327.3
17.09,76.8,0.087,28270.6,19740.2,11893.5
23.1,71,4.924,32323.5,21981.7,12767.3
17.09,64.8,0.079,39293.9,24371.5,23623
18.05,92.5,0.066,26543.9,17921.6,9500.79
20.18,77.1,4.911,29426.5,18688.1,19476.9
13.74,87.9,0.076,24255.2,13410.2,15941.8
22.1,79.3,4.921,47978.8,28657.8,20745.4
25.04,33.42,4.923,36469.5,22466.4,13854.3
10.6,46.74,0.087,22185.8,13572,14177.1
15.48,86.5,0.071,31410.3,16203.7,19089.5
25.38,57.89,4.922,36656.3,21607.5,14903
17.99,70.6,0.07,22073.8,16936.4,11976.9
13.4,79.7,0.076,24006.1,19250.1,7070.35
24.95,85.2,4.917,29571.8,19997.5,24974.1
26.5,70.8,4.917,36760.7,24816.5,24883.7
22.2,67.86,4.906,31230.3,20582.3,22793
19.65,86.8,0.071,34343.8,20499.8,19495.4
14.2,86.4,0.084,29029.4,16460.3,19636.4
16.05,63.55,0.077,28311.9,21140.4,15334.9
21.71,54.08,4.923,35480.6,24067.2,25477.6
12.92,71,0.08,30552.5,14418.3,15073.5
14.4,48.66,4.919,29014.5,15504.9,14899.4
11.55,72.2,4.915,34450.2,21169.6,21118.1
28.5,39.29,4.922,35829.4,25507.6,26185.1
10.34,88.2,0.078,24351.3,14132.9,15445.2
18.91,59.21,0.083,27139.2,21223.7,9173.59
22.91,62.34,0.07,47237.1,32829.6,36209.2
25.76,41.95,4.905,29906,20832.1,19669.5
17.54,56.38,0.078,42207.3,25620.7,25008.4
20.79,81.2,4.914,28895.6,16473.2,13561.6
17.91,69.04,0.082,42886.9,23649.3,27549.1
20.18,73.3,0.075,28880,21555.4,10270.8
16.06,67.09,4.92,23921,14370.8,14608.2
30.41,27.42,3.688,37687.9,23055.7,20765.5
13.13,83.1,0.081,32991.6,28031.9,13506.8
18.05,86.5,0.183,27558.5,16894.6,11800.1
21.73,90,0.3,24206,14388.8,9949.09
15.56,83,0.077,24342,11518.5,16436.4
18.16,72.3,0.078,36652.3,29305.8,16667
29.59,57.39,4.903,40313.6,31046.7,26645.3
8.48,86.7,0.081,40435.9,24528.9,24857.7
16.76,56.25,0.075,31555.9,26334.5,10101.3
23.89,86.9,4.913,23524.8,17153.2,16575.1
21.94,61.03,4.905,25521.3,17012.7,19913
26.99,32.18,4.913,40033,27197.5,32957.3
8.62,83.6,0.087,25306.3,17157.4,12144.6
10.49,81.1,0.077,42559.3,25225.5,25216.6
25.56,44.95,0.082,34388.4,19551.2,17715.5
10.78,87,0.085,27297.3,21794.4,7951.98
22.87,76.4,0.082,31762.6,20133.1,15052.8
12.8,76.7,0.086,35957.1,22046.3,17477.4
20.01,61.81,0.084,40030.8,33843,17910.4
13.44,58.41,4.919,41900.9,24032.9,24416.1
10.66,54.82,0.086,34341.3,22621.3,21923.9
10.06,73.4,0.086,27384.3,18040.1,12965.8
21.21,45.51,0.083,34721.2,22875.8,16890.2
16.44,83.3,0.069,33344.8,18828.5,22778.2
20.79,65.64,0.07,27587.7,20398.8,15151.8
15.32,79.7,0.082,24412.3,14760.4,15286.2
23.74,66.64,4.922,34750.7,19496.9,19779
21.4,40.77,0.081,24676.7,14935,14271.7
7.39,90,0.073,27042.7,16530.1,16932.7
18.99,56.7,0.08,27011.4,22133.2,11680.2
25.8,56.23,4.914,32289.2,22545.6,21618.1
12.02,59,0.086,32907.3,21184.2,16285.3
14.52,86.1,4.91,23628.3,13126.8,14150.3
14.22,40.02,0.078,32109.5,27144.5,9657.62
19.46,54.49,0.083,25419.5,19162.8,13642.1
18.92,87.7,4.915,28468.7,15979.2,12996.8
26.5,42.88,4.935,32272.6,17869,16356.3
15.45,80.9,0.074,44330.1,26826.7,25521
24.03,59.89,4.998,33865.5,24043.7,14767.7
15.93,86.6,4.915,24117.6,18306.2,7709.18
11.01,73.7,0.085,34348.3,27947.2,14676.6
20.59,87.7,0.071,46558.9,29337.8,19089.1
9.46,52.82,0.088,38544.4,22533.7,25124
24.44,37.81,4.921,29946.9,16836.2,13579.2
26.85,47.32,4.909,45729.2,31557,36018.1
13.24,77.2,0.078,38497.2,24240.7,24728.7
20.49,82.8,4.913,21431.5,13509.4,14408.9
22.18,48.98,0.08,42227.3,26382.5,23849.4
15.07,70.7,4.916,26614.5,13662.8,13443.9
19.54,62.28,0.081,40418.5,33649.6,17418.8
17.75,79.9,0.068,22410.5,9748.61,10371.5
17.62,84.7,4.918,22423.1,14831,11374.3
23.01,64.06,0.073,34163,22922,12453.7
30.67,50.43,4.904,42263.4,30119.1,26506.8
15.71,86.9,4.913,23764.7,16711.6,8812.16
16.54,76.3,0.071,36670.7,22834.9,22195.2
22.46,74,0.274,40536.6,23736.8,21333.8
19.41,82.3,4.916,25869.6,15994.6,11776.8
20.66,81.5,4.918,33126.4,19452,15420.8
21.15,61.32,0.277,27965.3,16963.4,13826.4
10.1,51.72,0.086,20581,12857.1,11178.5
20.87,64.69,4.923,26888.5,14991.3,12990.9
20.76,81.9,4.921,27364.8,16936.7,21015.6
11.86,86.6,0.78,22387.7,15880.2,12774.9
13.99,69.95,0.074,34852.9,21355.6,15937
20.92,74.8,4.916,36891.7,23840.7,12156.1
24.5,90.3,4.918,24823.6,14757.3,13638.6
21.38,73.8,4.92,22963.3,13575.1,12663.6
23.92,46.3,0.084,34092.3,24121.5,13174
28.03,77.9,4.907,31376.3,23960.7,25254.9
8.98,83.6,0.073,35750.9,23544.1,23034.2
12.14,84.6,0.078,23959.1,14297.6,14521.9
21.23,62,0.072,37732.7,24334.4,16965.2
28.61,46.65,4.908,39508.1,26808,26771.7
10.58,84.2,0.082,30047.1,24718,12821.1
19.5,60.06,0.071,42743.6,24523.8,26147.4
16.37,65.33,0.078,18671.2,10725.7,10645.5
23.2,64.36,0.081,36444.3,23851.9,13702.6
19.78,45.6,0.085,38775.4,32987.6,17551.8
12.57,87.7,4.909,26906.6,17282.9,11734.8
14.35,64.62,0.079,22039.3,13586.6,13771.9
25.25,85.9,4.917,31013.4,18892.4,25920
26.96,72.1,4.914,33596.8,24721.5,30155.6
16.76,74.1,0.072,33247.1,27903,12567.6
10.25,86.8,0.08,17383.3,18269.9,14486.7
8.44,85.9,0.08,25980.8,17248.6,12636.1
20.14,65.62,0.187,42148.7,24144.7,21475
9.83,84.7,0.087,24966.1,14874.2,15550.8
11.8,50.28,0.089,20998.5,13557.4,12375.9
23.28,59.19,4.917,36439.5,24618.4,27048.5
14.58,68.86,0.089,39732.3,33915.9,16163.3
19.65,83.9,0.068,45148.3,26994.4,26497.2
17.65,58.64,0.082,29767.3,22899,9617.29
19.73,65.03,0.071,32835.1,20987,15705.9
19.09,80.7,0.07,22910.8,17732.2,9935.42
18.02,66.3,0.086,42149.1,21475.4,27182.5
11.8,62.45,0.086,21950.8,17873.6,10120.5
21.6,64.21,0.073,31600,25218.6,10999.5
28.48,63.93,4.92,40479.5,26377.2,32276.5
22.39,77.3,4.924,32989.7,21996.7,25798.9
21.99,51.45,0.08,34496.4,21850.7,16807.4
20.22,85,4.923,36469.5,23769.7,15896.9
21.38,74,4.919,39936,24434.7,21361
13.43,69.59,0.08,30301.3,18472,13151.6
14.05,67.75,0.083,31555.9,25693.8,11029.1
10.46,88.2,0.085,25264.3,16587.8,11566.5
16.26,81.1,0.083,25662.6,14151.2,17175.5
13.72,89.8,0.07,22382.8,11679.8,11816.7
13.68,86.7,0.072,33121.6,19539.7,18100.4
24.72,53.49,4.913,34068.8,23369.6,30493.1
12.56,60.25,0.08,30520.7,19772.6,13540.3
20.31,76.3,0.086,40931.3,24214.1,17735.2
22.4,85.1,4.919,45200.7,27078.6,20427.7
9.71,65.44,4.916,26054.2,17248.6,13100.4
21.14,64.04,0.072,29686.2,25735.5,16302.7
30.46,24.64,4.92,34311.5,20881.5,13814.6
18.45,80.4,4.919,33840,20178,15479.6
14.24,57.83,4.917,33480,20615.2,15983.3
39.55,14.14,0.068,38125.7,27478.5,30077.3
20.29,76.4,0.081,41876.6,24628.6,18015.3
14.04,79.7,0.085,43788.3,26465.9,25043.2
28.31,44.73,4.924,32927,22086.1,22991.8
12.84,74.7,0.081,18883.7,13123,6932.05
21.11,71.6,4.921,33439.5,20871.8,17373.3
25.62,80.2,4.922,44341.1,27792.6,28047.6
19.58,76.5,0.068,38135.4,30399.2,16753.7
12.43,84.7,0.071,38612.9,32568.3,16537.8
18.2,91.9,0.068,27879.9,19023.2,9780.91
25.86,80.4,4.91,48114.8,31374.7,40271.8
25.91,57.75,4.907,47559.9,31070.9,44808.7
18.39,47,0.078,37035.6,22434.1,17843.2
22.77,64.19,4.925,46557.9,28459.5,19821.7
8.18,66.31,4.92,27225.8,16555.6,16585.3
13.04,75.4,0.084,18098.9,12788,6736.13
15.23,61.12,0.075,29480.5,20611.6,16181.2
16.82,54.49,4.918,38892.3,33512,16273.7
14.57,60.47,0.087,36583.3,21826.1,17008.2
15.1,79.4,0.083,23684.8,12699,15435.6
15.04,66.59,0.089,39811.4,34066.9,15909.7
27.06,30.98,4.904,32416.7,22682.3,29908.6
11.35,86.5,0.074,30020.3,18069.3,18993.5
17.98,82.1,0.076,39329.2,33132.6,19558.6
21.61,85.4,4.915,22722.1,13026.6,16175.3
15.89,84.4,0.072,30343.9,17706.7,15767.3
20.72,68.89,4.917,35277.6,21414.2,19168.9
14.41,84.7,0.077,30126.2,25796.9,12763.5
25.7,65.43,4.903,31651.3,21265.8,24504.1
16.67,30.98,0.086,36054.7,21311.9,16950.4
6.1,92.4,0.082,23434.2,18565.2,8505.16
13.71,74.5,0.073,32680.7,18612.8,15734.4
35.98,23.71,4.906,40428.4,29194.9,32005.4
22.13,45.59,4.913,28104.7,18793.7,22244.7
16.65,69.66,0.074,33628.6,21106.1,16832.9
21.93,77.8,4.924,45653.1,25566.7,20121.8
11.43,66.61,4.92,22692.2,13090.6,14188.7
17.61,58.28,0.076,34437.4,21325.6,16490.3
31.6,28.04,4.922,33776.3,23231.6,13385.1
19.68,73.4,0.068,33304.6,27420.2,15094
12.05,70.4,0.083,44883,27151.4,26689.2
